9,10,268,10,268,32,9,32,abc
43,33,235,33,235,53,43,53,abc
68,81,97,81,97,107,68,107,abc
103,84,138,84,138,105,103,105,abc
141,85,220,85,220,106,141,106,abc
299,10,653,10,653,33,299,33,abc
357,33,608,33,608,54,357,54,abc
335,84,482,84,482,106,335,106,abc
488,84,508,84,508,103,488,103,abc
510,84,558,84,558,106,510,106,abc
558,82,572,82,572,103,558,103,abc
576,80,615,80,615,104,576,104,abc
616,84,660,84,660,106,616,106,abc
58,126,627,126,627,151,58,151,abc
61,170,709,170,709,194,61,194,abc
9,194,708,194,708,214,9,214,abc
9,240,257,240,257,260,9,260,abc
59,260,706,260,706,281,59,281,abc
10,282,707,282,707,302,10,302,abc
11,347,319,347,319,370,11,370,abc
59,369,708,369,708,391,59,391,abc
9,390,706,390,706,415,9,415,abc
10,435,482,435,482,456,10,456,abc
61,455,703,455,703,480,61,480,abc
9,479,707,479,707,500,9,500,abc
11,522,579,522,579,546,11,546,abc
60,544,705,544,705,567,60,567,abc
13,568,541,568,541,589,13,589,abc
544,565,706,565,706,588,544,588,abc
11,616,83,616,83,634,11,634,abc
22,635,120,635,120,653,22,653,abc
447,608,562,608,562,631,447,631,abc
423,752,594,752,594,779,423,779,abc
42,53,234,53,234,77,42,77,abc
7,214,706,214,706,238,7,238,abc
9,301,707,301,707,326,9,326,abc
9,326,708,326,708,348,9,348,abc
7,411,712,411,712,437,7,437,abc
7,500,708,500,708,522,7,522,abc
21,653,122,653,122,670,21,670,abc
23,670,110,670,110,689,23,689,abc
