271,40,576,40,576,61,271,61,abc
332,59,513,59,513,78,332,78,abc
380,99,466,99,466,131,380,131,abc
283,135,562,135,562,166,283,166,abc
262,173,582,173,582,196,262,196,abc
67,227,138,227,138,244,67,244,abc
67,248,310,248,310,265,67,265,abc
180,269,218,269,218,288,180,288,abc
235,269,268,269,268,288,235,288,abc
286,268,327,268,327,288,286,288,abc
68,295,300,295,300,313,68,313,abc
309,293,321,293,321,309,309,309,abc
67,317,130,317,130,338,67,338,abc
171,317,232,317,232,342,171,342,abc
70,339,177,339,177,361,70,361,abc
67,366,171,366,171,387,67,387,abc
68,387,153,387,153,405,68,405,abc
218,387,279,387,279,405,218,405,abc
66,406,332,406,332,424,66,424,abc
72,466,196,466,196,487,72,487,abc
225,465,331,465,331,488,225,488,abc
70,488,217,488,217,507,70,507,abc
224,488,327,488,327,508,224,508,abc
69,508,198,508,198,528,69,528,abc
206,506,320,506,320,530,206,530,abc
70,531,249,531,249,549,70,549,abc
262,530,345,530,345,551,262,551,abc
70,550,218,550,218,570,70,570,abc
69,573,206,573,206,595,69,595,abc
266,569,324,569,324,605,266,605,abc
368,223,564,223,564,244,368,244,abc
625,229,639,229,639,245,625,245,abc
368,248,494,248,494,266,368,266,abc
502,246,576,246,576,269,502,269,abc
361,268,633,268,633,289,361,289,abc
361,289,573,289,573,309,361,309,abc
367,315,565,315,565,335,367,335,abc
368,338,442,338,442,360,368,360,abc
439,335,584,335,584,357,439,357,abc
585,339,643,339,643,357,585,357,abc
367,361,572,361,572,382,367,382,abc
584,362,631,362,631,382,584,382,abc
361,387,411,387,411,408,361,408,abc
413,387,452,387,452,405,413,405,abc
462,384,506,384,506,404,462,404,abc
510,385,550,385,550,404,510,404,abc
550,386,596,386,596,405,550,405,abc
601,385,637,385,637,404,601,404,abc
368,408,513,408,513,428,368,428,abc
369,429,648,429,648,448,369,448,abc
358,449,402,449,402,469,358,469,abc
378,469,549,469,549,490,378,490,abc
380,490,550,490,550,510,380,510,abc
372,531,596,531,596,550,372,550,abc
608,533,645,533,645,552,608,552,abc
370,551,492,551,492,573,370,573,abc
501,554,597,554,597,571,501,571,abc
100,660,648,660,648,680,100,680,abc
58,680,531,680,531,702,58,702,abc
70,702,556,702,556,723,70,723,abc
242,722,559,722,559,747,242,747,abc
63,746,609,746,609,769,63,769,abc
195,770,627,770,627,792,195,792,abc
63,792,630,792,630,813,63,813,abc
298,813,382,813,382,834,298,834,abc
57,861,123,861,123,878,57,878,abc
58,425,328,425,328,446,58,446,abc
58,446,309,446,309,467,58,467,abc
