99,66,291,66,291,86,99,86,abc
93,87,308,87,308,109,93,109,abc
320,67,655,67,655,88,320,88,abc
384,86,592,86,592,106,384,106,abc
121,137,148,137,148,164,121,164,abc
151,133,183,133,183,162,151,162,abc
186,141,279,141,279,164,186,164,abc
376,140,648,140,648,165,376,165,abc
320,199,443,199,443,221,320,221,abc
188,225,584,225,584,247,188,247,abc
164,248,603,248,603,272,164,272,abc
142,291,669,291,669,312,142,312,abc
99,312,670,312,670,331,99,331,abc
99,353,337,353,337,373,99,373,abc
146,373,664,373,664,392,146,392,abc
102,392,668,392,668,412,102,412,abc
102,415,164,415,164,433,102,433,abc
142,432,591,432,591,451,142,451,abc
92,478,150,478,150,498,92,498,abc
185,457,251,457,251,477,185,477,abc
198,477,239,477,239,496,198,496,abc
264,457,329,457,329,477,264,477,abc
279,477,313,477,313,495,279,495,abc
346,455,409,455,409,477,346,477,abc
353,475,408,475,408,498,353,498,abc
425,457,495,457,495,475,425,475,abc
507,455,571,455,571,474,507,474,abc
585,457,664,457,664,475,585,475,abc
99,500,169,500,169,524,99,524,abc
204,501,231,501,231,519,204,519,abc
285,500,308,500,308,520,285,520,abc
364,500,393,500,393,522,364,522,abc
444,499,472,499,472,519,444,519,abc
524,498,552,498,552,518,524,518,abc
610,499,641,499,641,522,610,522,abc
143,541,665,541,665,563,143,563,abc
99,564,669,564,669,583,99,583,abc
95,582,222,582,222,601,95,601,abc
156,603,562,603,562,623,156,623,abc
157,622,668,622,668,641,157,641,abc
98,641,431,641,431,662,98,662,abc
159,659,666,659,666,679,159,679,abc
98,678,350,678,350,698,98,698,abc
145,698,380,698,380,718,145,718,abc
153,716,441,716,441,739,153,739,abc
157,741,668,741,668,763,157,763,abc
99,765,668,765,668,784,99,784,abc
99,783,380,783,380,804,99,804,abc
160,807,340,807,340,830,160,830,abc
157,833,668,833,668,856,157,856,abc
99,853,669,853,669,877,99,877,abc
99,914,177,914,177,937,99,937,abc
98,331,670,331,670,352,98,352,abc
101,457,159,457,159,478,101,478,abc
427,475,490,475,490,493,427,493,abc
516,475,566,475,566,497,516,497,abc
587,475,664,475,664,497,587,497,abc
97,875,668,875,668,894,97,894,abc
98,892,671,892,671,913,98,913,abc
