55,168,85,168,85,189,55,189,abc
114,132,298,132,298,156,114,156,abc
111,201,243,201,243,221,111,221,abc
307,157,472,157,472,179,307,179,abc
503,133,578,133,578,153,503,153,abc
630,105,696,105,696,125,630,125,abc
630,137,945,137,945,159,630,159,abc
629,202,744,202,744,223,629,223,abc
58,270,85,270,85,292,58,292,abc
116,236,299,236,299,260,116,260,abc
113,304,158,304,158,322,113,322,abc
308,259,472,259,472,281,308,281,abc
501,235,579,235,579,255,501,255,abc
626,240,948,240,948,263,626,263,abc
630,307,878,307,878,328,630,328,abc
58,366,83,366,83,385,58,385,abc
115,335,298,335,298,357,115,357,abc
115,398,181,398,181,420,115,420,abc
309,368,474,368,474,390,309,390,abc
503,357,577,357,577,378,503,378,abc
627,348,946,348,946,369,627,369,abc
630,392,755,392,755,412,630,412,abc
57,477,86,477,86,497,57,497,abc
112,448,298,448,298,469,112,469,abc
114,510,228,510,228,532,114,532,abc
308,478,476,478,476,501,308,501,abc
500,468,577,468,577,489,500,489,abc
630,429,946,429,946,450,630,450,abc
630,533,654,533,654,554,630,554,abc
59,581,83,581,83,601,59,601,abc
116,560,300,560,300,580,116,580,abc
115,602,147,602,147,625,115,625,abc
307,581,466,581,466,603,307,603,abc
503,583,579,583,579,603,503,603,abc
629,563,944,563,944,584,629,584,abc
493,639,524,639,524,667,493,667,abc
114,156,297,156,297,180,114,180,abc
113,180,298,180,298,199,113,199,abc
114,261,298,261,298,281,114,281,abc
113,283,297,283,297,301,113,301,abc
115,356,299,356,299,378,115,378,abc
114,378,299,378,299,398,114,398,abc
113,469,298,469,298,490,113,490,abc
113,490,300,490,300,509,113,509,abc
116,581,297,581,297,601,116,601,abc
501,158,576,158,576,179,501,179,abc
503,183,578,183,578,203,503,203,abc
502,208,581,208,581,227,502,227,abc
499,260,581,260,581,280,499,280,abc
502,287,578,287,578,306,502,306,abc
501,310,577,310,577,329,501,329,abc
502,381,579,381,579,402,502,402,abc
502,493,580,493,580,516,502,516,abc
630,160,946,160,946,181,630,181,abc
632,181,947,181,947,203,632,203,abc
627,263,947,263,947,285,627,285,abc
628,285,944,285,944,305,628,305,abc
628,370,946,370,946,390,628,390,abc
631,450,945,450,945,472,631,472,abc
629,471,945,471,945,492,629,492,abc
630,492,943,492,943,512,630,512,abc
629,512,945,512,945,533,629,533,abc
630,585,945,585,945,606,630,606,abc
628,606,944,606,944,628,628,628,abc
