12,2,283,2,283,25,12,25,abc
48,25,249,25,249,47,48,47,abc
306,3,706,3,706,29,306,29,abc
373,29,640,29,640,53,373,53,abc
376,79,698,79,698,105,376,105,abc
74,76,108,76,108,100,74,100,abc
109,77,141,77,141,99,109,99,abc
147,78,219,78,219,100,147,100,abc
45,100,268,100,268,120,45,120,abc
11,119,330,119,330,138,11,138,abc
61,206,151,206,151,235,61,235,abc
172,230,675,230,675,258,172,258,abc
172,258,581,258,581,280,172,280,abc
60,297,709,297,709,321,60,321,abc
12,321,709,321,709,346,12,346,abc
11,460,533,460,533,484,11,484,abc
540,460,706,460,706,487,540,487,abc
12,484,196,484,196,508,12,508,abc
65,509,706,509,706,531,65,531,abc
9,530,446,530,446,554,9,554,abc
62,554,709,554,709,578,62,578,abc
11,576,141,576,141,599,11,599,abc
145,575,712,575,712,600,145,600,abc
9,599,711,599,711,622,9,622,abc
10,622,365,622,365,649,10,649,abc
10,686,91,686,91,707,10,707,abc
19,711,112,711,112,731,19,731,abc
20,728,175,728,175,748,20,748,abc
21,750,109,750,109,766,21,766,abc
450,683,597,683,597,707,450,707,abc
415,706,625,706,625,733,415,733,abc
437,818,605,818,605,849,437,849,abc
47,48,241,48,241,73,47,73,abc
10,138,345,138,345,159,10,159,abc
10,347,711,347,711,370,10,370,abc
10,368,708,368,708,391,10,391,abc
7,391,708,391,708,416,7,416,abc
7,416,708,416,708,437,7,437,abc
9,437,707,437,707,461,9,461,abc
