24,14,206,14,206,37,24,37,abc
74,37,699,37,699,64,74,64,abc
23,63,224,63,224,86,23,86,abc
77,89,219,89,219,113,77,113,abc
77,113,698,113,698,139,77,139,abc
21,138,475,138,475,162,21,162,abc
77,163,431,163,431,190,77,190,abc
23,192,209,192,209,216,23,216,abc
26,219,132,219,132,244,26,244,abc
41,244,698,244,698,267,41,267,abc
23,267,702,267,702,291,23,291,abc
24,290,240,290,240,313,24,313,abc
38,315,341,315,341,341,38,341,abc
23,341,606,341,606,368,23,368,abc
26,370,549,370,549,397,26,397,abc
25,400,509,400,509,423,25,423,abc
23,429,508,429,508,453,23,453,abc
51,466,326,466,326,490,51,490,abc
41,493,356,493,356,517,41,517,abc
23,520,480,520,480,545,23,545,abc
24,549,242,549,242,573,24,573,abc
44,578,461,578,461,603,44,603,abc
24,606,414,606,414,631,24,631,abc
23,632,594,632,594,659,23,659,abc
24,665,426,665,426,692,24,692,abc
22,717,100,717,100,738,22,738,abc
32,735,140,735,140,755,32,755,abc
34,754,243,754,243,773,34,773,abc
33,772,190,772,190,792,33,792,abc
486,690,624,690,624,717,486,717,abc
539,819,677,819,677,848,539,848,abc
346,1040,372,1040,372,1062,346,1062,abc
