113,40,181,40,181,66,113,66,abc
136,67,191,67,191,77,136,77,abc
139,81,217,81,217,100,139,100,abc
229,43,503,43,503,63,229,63,abc
280,62,448,62,448,78,280,78,abc
161,121,180,121,180,141,161,141,abc
181,119,203,119,203,144,181,144,abc
202,123,246,123,246,142,202,142,abc
401,120,487,120,487,141,401,141,abc
490,117,510,117,510,142,490,142,abc
509,121,615,121,615,139,509,139,abc
328,151,423,151,423,171,328,171,abc
205,173,541,173,541,190,205,190,abc
184,226,567,226,567,247,184,247,abc
173,259,626,259,626,280,173,280,abc
125,281,530,281,530,300,125,300,abc
175,305,319,305,319,325,175,325,abc
321,303,349,303,349,323,321,323,abc
353,301,630,301,630,323,353,323,abc
123,324,356,324,356,344,123,344,abc
356,322,628,322,628,345,356,345,abc
123,344,260,344,260,364,123,364,abc
180,365,325,365,325,386,180,386,abc
327,364,347,364,347,385,327,385,abc
349,363,629,363,629,384,349,384,abc
125,384,418,384,418,406,125,406,abc
423,383,631,383,631,402,423,402,abc
125,405,476,405,476,423,125,423,abc
479,400,614,400,614,421,479,421,abc
166,426,356,426,356,449,166,449,abc
361,426,628,426,628,447,361,447,abc
125,450,235,450,235,468,125,468,abc
237,448,630,448,630,466,237,466,abc
123,468,235,468,235,487,123,487,abc
164,488,401,488,401,510,164,510,abc
166,512,630,512,630,535,166,535,abc
123,534,580,534,580,552,123,552,abc
166,556,422,556,422,579,166,579,abc
431,556,629,556,629,576,431,576,abc
125,579,434,579,434,596,125,596,abc
439,575,630,575,630,595,439,595,abc
125,595,628,595,628,616,125,616,abc
125,617,246,617,246,635,125,635,abc
167,638,352,638,352,658,167,658,abc
354,636,631,636,631,657,354,657,abc
124,657,633,657,633,676,124,676,abc
125,712,493,712,493,731,125,731,abc
125,765,197,765,197,780,125,780,abc
132,782,185,782,185,795,132,795,abc
133,793,243,793,243,810,133,810,abc
132,809,200,809,200,823,132,823,abc
448,735,533,735,533,756,448,756,abc
412,759,555,759,555,778,412,778,abc
429,843,541,843,541,865,429,865,abc
194,900,522,900,522,915,194,915,abc
214,914,499,914,499,927,214,927,abc
171,926,556,926,556,939,171,939,abc
614,897,634,897,634,912,614,912,abc
221,190,515,190,515,209,221,209,abc
124,676,632,676,632,694,124,694,abc
123,693,632,693,632,712,123,712,abc
