96,36,312,36,312,54,96,54,abc
368,37,671,37,671,56,368,56,abc
422,56,610,56,610,72,422,72,abc
95,86,114,86,114,104,95,104,abc
114,87,141,87,141,106,114,106,abc
141,87,255,87,255,104,141,104,abc
407,87,544,87,544,107,407,107,abc
545,84,563,84,563,109,545,109,abc
561,87,669,87,669,106,561,106,abc
326,126,435,126,435,146,326,146,abc
127,146,634,146,634,165,127,165,abc
292,165,468,165,468,187,292,187,abc
236,204,522,204,522,226,236,226,abc
141,241,673,241,673,260,141,260,abc
82,262,674,262,674,282,82,282,abc
80,283,339,283,339,303,80,303,abc
83,311,397,311,397,331,83,331,abc
119,337,672,337,672,355,119,355,abc
120,358,424,358,424,375,120,375,abc
112,378,674,378,674,397,112,397,abc
81,399,299,399,299,416,81,416,abc
111,417,670,417,670,437,111,437,abc
80,438,674,438,674,458,80,458,abc
80,481,629,481,629,501,80,501,abc
124,509,453,509,453,530,124,530,abc
124,535,669,535,669,557,124,557,abc
124,563,670,563,670,583,124,583,abc
80,585,635,585,635,605,80,605,abc
78,613,670,613,670,633,78,633,abc
98,634,313,634,313,652,98,652,abc
140,667,288,667,288,689,140,689,abc
168,697,326,697,326,718,168,718,abc
186,726,255,726,255,741,186,741,abc
294,727,350,727,350,742,294,742,abc
401,726,467,726,467,742,401,742,abc
523,725,579,725,579,742,523,742,abc
181,773,256,773,256,789,181,789,abc
302,765,339,765,339,782,302,782,abc
398,760,467,760,467,775,398,775,abc
530,767,569,767,569,782,530,782,abc
275,811,371,811,371,829,275,829,abc
388,820,483,820,483,838,388,838,abc
498,812,598,812,598,829,498,829,abc
180,849,258,849,258,865,180,865,abc
300,858,338,858,338,873,300,873,abc
274,872,369,872,369,891,274,891,abc
415,845,454,845,454,858,415,858,abc
386,873,482,873,482,890,386,890,abc
529,838,567,838,567,851,529,851,abc
502,897,597,897,597,912,502,912,abc
87,54,334,54,334,72,87,72,abc
82,458,672,458,672,479,82,479,abc
190,742,250,742,250,758,190,758,abc
195,789,243,789,243,805,195,805,abc
188,805,250,805,250,821,188,821,abc
195,865,243,865,243,882,195,882,abc
188,882,249,882,249,898,188,898,abc
290,742,352,742,352,758,290,758,abc
296,783,348,783,348,797,296,797,abc
303,797,340,797,340,812,303,812,abc
402,743,466,743,466,759,402,759,abc
416,776,451,776,451,790,416,790,abc
409,790,461,790,461,805,409,805,abc
417,806,454,806,454,822,417,822,abc
402,858,467,858,467,873,402,873,abc
518,743,582,743,582,760,518,760,abc
522,783,576,783,576,797,522,797,abc
522,798,574,798,574,812,522,812,abc
523,851,575,851,575,867,523,867,abc
530,867,567,867,567,882,530,882,abc
531,883,566,883,566,898,531,898,abc
