120,75,300,75,300,97,120,97,abc
321,76,631,76,631,97,321,97,abc
385,97,586,97,586,116,385,116,abc
119,129,143,129,143,148,119,148,abc
146,130,187,130,187,150,146,150,abc
189,129,291,129,291,149,189,149,abc
107,150,304,150,304,167,107,167,abc
165,183,248,183,248,202,165,202,abc
371,132,457,132,457,151,371,151,abc
459,131,478,131,478,151,459,151,abc
476,132,513,132,513,155,476,155,abc
513,133,525,133,525,152,513,152,abc
525,133,591,133,591,155,525,155,abc
28,225,201,225,201,252,28,252,abc
53,266,110,266,110,287,53,287,abc
112,261,191,261,191,284,112,284,abc
74,286,104,286,104,303,74,303,abc
45,310,75,310,75,333,45,333,abc
77,304,95,304,95,336,77,336,abc
93,308,131,308,131,325,93,325,abc
134,300,153,300,153,332,134,332,abc
148,301,178,301,178,321,148,321,abc
180,296,215,296,215,324,180,324,abc
240,244,314,244,314,269,240,269,abc
326,265,500,265,500,285,326,285,abc
322,284,599,284,599,305,322,305,abc
321,305,422,305,422,344,321,344,abc
133,367,645,367,645,389,133,389,abc
88,390,644,390,644,411,88,411,abc
90,437,508,437,508,461,90,461,abc
132,464,644,464,644,490,132,490,abc
85,491,642,491,642,511,85,511,abc
85,535,504,535,504,559,85,559,abc
132,566,542,566,542,590,132,590,abc
87,609,157,609,157,627,87,627,abc
95,627,156,627,156,642,95,642,abc
93,642,265,642,265,657,93,657,abc
94,656,304,656,304,672,94,672,abc
94,702,232,702,232,718,94,718,abc
95,720,232,720,232,735,95,735,abc
233,715,255,715,255,734,233,734,abc
400,602,637,602,637,622,400,622,abc
449,621,591,621,591,642,449,642,abc
448,738,591,738,591,762,448,762,abc
122,167,287,167,287,183,122,183,abc
89,411,643,411,643,434,89,434,abc
85,512,643,512,643,534,85,534,abc
94,672,313,672,313,686,94,686,abc
96,687,316,687,316,705,96,705,abc
