91,9,360,9,360,29,91,29,abc
146,29,303,29,303,46,146,46,abc
84,48,367,48,367,68,84,68,abc
391,10,705,10,705,29,391,29,abc
443,30,652,30,652,49,443,49,abc
440,84,559,84,559,107,440,107,abc
565,80,586,80,586,105,565,105,abc
590,82,717,82,717,106,590,106,abc
151,84,173,84,173,106,151,106,abc
175,86,197,86,197,105,175,105,abc
204,88,300,88,300,107,204,107,abc
314,145,455,145,455,172,314,172,abc
15,103,209,103,209,123,15,123,abc
12,122,208,122,208,140,12,140,abc
18,152,66,152,66,190,18,190,abc
77,153,100,153,100,172,77,172,abc
122,148,159,148,159,171,122,171,abc
76,178,116,178,116,198,76,198,abc
118,175,213,175,213,198,118,198,abc
13,200,72,200,72,224,13,224,abc
88,200,117,200,117,219,88,219,abc
141,175,638,175,638,196,141,196,abc
198,196,572,196,572,217,198,217,abc
288,238,486,238,486,262,288,262,abc
128,263,643,263,643,285,128,285,abc
127,316,690,316,690,340,127,340,abc
81,342,692,342,692,365,81,365,abc
83,367,438,367,438,389,83,389,abc
130,397,690,397,690,421,130,421,abc
78,423,692,423,692,445,78,445,abc
81,473,616,473,616,494,81,494,abc
129,503,691,503,691,526,129,526,abc
82,526,692,526,692,551,82,551,abc
324,592,449,592,449,621,324,621,abc
82,635,137,635,137,661,82,661,abc
159,632,694,632,694,657,159,657,abc
158,689,192,689,192,705,158,705,abc
120,718,141,718,141,741,120,741,abc
157,716,693,716,693,738,157,738,abc
158,741,299,741,299,767,158,767,abc
121,775,139,775,139,794,121,794,abc
157,771,694,771,694,794,157,794,abc
156,847,304,847,304,869,156,869,abc
83,877,139,877,139,904,83,904,abc
161,877,695,877,695,899,161,899,abc
159,903,510,903,510,923,159,923,abc
80,448,692,448,692,469,80,469,abc
81,552,681,552,681,575,81,575,abc
158,659,694,659,694,683,158,683,abc
158,795,694,795,694,818,158,818,abc
157,822,696,822,696,844,157,844,abc
