128,35,320,35,320,55,128,55,abc
110,56,339,56,339,77,110,77,abc
363,34,696,34,696,55,363,55,abc
418,56,639,56,639,75,418,75,abc
132,90,158,90,158,112,132,112,abc
195,93,317,93,317,112,195,112,abc
162,90,189,90,189,111,162,111,abc
391,93,510,93,510,112,391,112,abc
510,96,529,96,529,117,510,117,abc
533,93,669,93,669,112,533,112,abc
102,118,348,118,348,135,102,135,abc
108,135,340,135,340,152,108,152,abc
144,151,301,151,301,168,144,168,abc
211,188,522,188,522,211,211,211,abc
165,217,676,217,676,240,165,240,abc
121,246,679,246,679,269,121,269,abc
121,275,563,275,563,297,121,297,abc
180,306,677,306,677,329,180,329,abc
122,335,645,335,645,358,122,358,abc
183,368,677,368,677,392,183,392,abc
120,396,542,396,542,419,120,419,abc
165,428,677,428,677,452,165,452,abc
121,457,293,457,293,480,121,480,abc
295,461,561,461,561,481,295,481,abc
119,491,187,491,187,508,119,508,abc
128,508,185,508,185,523,128,523,abc
128,523,243,523,243,540,128,540,abc
129,538,260,538,260,553,129,553,abc
129,552,227,552,227,570,129,570,abc
472,491,609,491,609,510,472,510,abc
466,637,619,637,619,660,466,660,abc
7,13,179,13,179,29,7,29,abc
472,511,613,511,613,529,472,529,abc
