94,84,251,84,251,105,94,105,abc
83,106,259,106,259,125,83,125,abc
297,82,415,82,415,101,297,101,abc
419,77,652,77,652,100,419,100,abc
363,98,419,98,419,120,363,120,abc
432,98,480,98,480,117,432,117,abc
492,95,576,95,576,114,492,114,abc
88,144,116,144,116,165,88,165,abc
120,144,147,144,147,170,120,170,abc
163,144,251,144,251,165,163,165,abc
336,140,457,140,457,162,336,162,abc
460,135,480,135,480,165,460,165,abc
480,133,521,133,521,159,480,159,abc
521,135,534,135,534,163,521,163,abc
537,133,608,133,608,154,537,154,abc
70,175,299,175,299,206,70,206,abc
216,262,289,262,289,286,216,286,abc
286,283,473,283,473,303,286,303,abc
478,280,616,280,616,300,478,300,abc
281,303,472,303,472,321,281,321,abc
92,353,667,353,667,375,92,375,abc
57,378,667,378,667,400,57,400,abc
57,402,664,402,664,426,57,426,abc
56,427,667,427,667,451,56,451,abc
54,450,188,450,188,477,54,477,abc
86,485,670,485,670,509,86,509,abc
51,512,672,512,672,537,51,537,abc
49,537,672,537,672,563,49,563,abc
49,564,675,564,675,590,49,590,abc
48,590,600,590,600,615,48,615,abc
80,626,678,626,678,650,80,650,abc
40,653,681,653,681,680,40,680,abc
33,684,683,684,683,704,33,704,abc
38,707,683,707,683,733,38,733,abc
38,733,344,733,344,758,38,758,abc
350,738,684,738,684,766,350,766,abc
33,765,545,765,545,795,33,795,abc
28,828,107,828,107,852,28,852,abc
30,854,103,854,103,871,30,871,abc
30,870,251,870,251,892,30,892,abc
28,890,283,890,283,910,28,910,abc
27,910,262,910,262,929,27,929,abc
27,930,193,930,193,948,27,948,abc
27,948,160,948,160,967,27,967,abc
440,833,585,833,585,881,440,881,abc
448,994,584,994,584,1024,448,1024,abc
67,206,302,206,302,240,67,240,abc
