141,69,298,69,298,89,141,89,abc
354,69,687,69,687,89,354,89,abc
415,89,625,89,625,109,415,109,abc
384,120,497,120,497,141,384,141,abc
501,123,518,123,518,153,501,153,abc
522,123,659,123,659,143,522,143,abc
141,118,166,118,166,140,141,140,abc
167,118,209,118,209,141,167,141,abc
208,120,294,120,294,138,208,138,abc
110,141,330,141,330,162,110,162,abc
201,216,563,216,563,239,201,239,abc
275,240,562,240,562,263,275,263,abc
13,199,182,199,182,215,13,215,abc
15,240,39,240,39,270,15,270,abc
41,221,64,221,64,240,41,240,abc
92,216,137,216,137,238,92,238,abc
40,241,74,241,74,260,40,260,abc
119,239,164,239,164,258,119,258,abc
41,262,88,262,88,280,41,280,abc
100,259,186,259,186,283,100,283,abc
41,281,99,281,99,302,41,302,abc
154,311,659,311,659,331,154,331,abc
107,331,623,331,623,353,107,353,abc
153,360,660,360,660,380,153,380,abc
105,383,660,383,660,403,105,403,abc
105,404,412,404,412,425,105,425,abc
153,432,659,432,659,454,153,454,abc
105,454,662,454,662,475,105,475,abc
105,586,417,586,417,606,105,606,abc
152,612,661,612,661,633,152,633,abc
108,633,661,633,661,655,108,655,abc
106,676,549,676,549,699,106,699,abc
153,704,574,704,574,726,153,726,abc
116,745,185,745,185,764,116,764,abc
124,768,209,768,209,784,124,784,abc
124,798,280,798,280,815,124,815,abc
500,747,590,747,590,773,500,773,abc
479,902,612,902,612,928,479,928,abc
152,87,290,87,290,105,152,105,abc
118,161,324,161,324,180,118,180,abc
104,475,664,475,664,496,104,496,abc
104,495,663,495,663,519,104,519,abc
103,519,661,519,661,540,103,540,abc
104,539,658,539,658,561,104,561,abc
105,562,659,562,659,582,105,582,abc
106,654,658,654,658,678,106,678,abc
125,784,219,784,219,799,125,799,abc
127,812,271,812,271,827,127,827,abc
127,827,290,827,290,843,127,843,abc
126,841,275,841,275,858,126,858,abc
