501,114,580,114,580,137,501,137,abc
630,113,796,113,796,139,630,139,abc
499,152,578,152,578,171,499,171,abc
633,163,945,163,945,186,633,186,abc
626,185,789,185,789,207,626,207,abc
55,255,100,255,100,277,55,277,abc
113,236,299,236,299,259,113,259,abc
114,281,242,281,242,302,114,302,abc
306,245,473,245,473,267,306,267,abc
502,257,583,257,583,280,502,280,abc
630,228,950,228,950,250,630,250,abc
628,293,712,293,712,312,628,312,abc
54,357,87,357,87,380,54,380,abc
111,314,297,314,297,339,111,339,abc
115,400,249,400,249,427,115,427,abc
308,348,462,348,462,370,308,370,abc
501,348,578,348,578,374,501,374,abc
626,328,947,328,947,352,626,352,abc
627,393,822,393,822,415,627,415,abc
53,478,87,478,87,502,53,502,abc
111,478,297,478,297,504,111,504,abc
308,469,465,469,465,490,308,490,abc
500,468,576,468,576,491,500,491,abc
626,430,948,430,948,453,626,453,abc
629,535,852,535,852,558,629,558,abc
57,580,96,580,96,605,57,605,abc
114,580,295,580,295,606,114,606,abc
304,580,466,580,466,605,304,605,abc
501,581,580,581,580,606,501,606,abc
630,562,944,562,944,585,630,585,abc
488,638,524,638,524,662,488,662,abc
110,259,297,259,297,280,110,280,abc
110,339,297,339,297,361,110,361,abc
109,361,297,361,297,380,109,380,abc
111,380,298,380,298,401,111,401,abc
306,267,465,267,465,292,306,292,abc
307,371,464,371,464,395,307,395,abc
306,492,464,492,464,515,306,515,abc
500,175,578,175,578,196,500,196,abc
500,200,586,200,586,221,500,221,abc
499,375,579,375,579,398,499,398,abc
499,494,578,494,578,518,499,518,abc
626,250,949,250,949,272,626,272,abc
625,271,948,271,948,291,625,291,abc
626,352,948,352,948,373,626,373,abc
626,373,947,373,947,392,626,392,abc
626,453,947,453,947,473,626,473,abc
626,475,945,475,945,493,626,493,abc
629,493,947,493,947,514,629,514,abc
628,513,943,513,943,537,628,537,abc
630,585,943,585,943,606,630,606,abc
630,607,944,607,944,626,630,626,abc
