93,78,312,78,312,97,93,97,abc
368,80,675,80,675,99,368,99,abc
431,99,622,99,622,118,431,118,abc
85,129,109,129,109,149,85,149,abc
112,128,135,128,135,149,112,149,abc
135,132,257,132,257,148,135,148,abc
84,149,352,149,352,166,84,166,abc
382,129,679,129,679,151,382,151,abc
252,210,323,210,323,232,252,232,abc
348,211,514,211,514,231,348,231,abc
349,232,619,232,619,250,349,250,abc
351,268,557,268,557,291,351,291,abc
140,305,672,305,672,327,140,327,abc
97,327,673,327,673,347,97,347,abc
97,369,211,369,211,389,97,389,abc
141,390,669,390,669,409,141,409,abc
98,409,375,409,375,429,98,429,abc
117,429,372,429,372,449,117,449,abc
140,452,663,452,663,471,140,471,abc
139,472,369,472,369,491,139,491,abc
139,493,594,493,594,513,139,513,abc
138,514,592,514,592,533,138,533,abc
138,535,672,535,672,553,138,553,abc
160,555,386,555,386,572,160,572,abc
121,576,376,576,376,595,121,595,abc
139,597,669,597,669,616,139,616,abc
156,617,671,617,671,636,156,636,abc
160,637,299,637,299,658,160,658,abc
116,658,378,658,378,678,116,678,abc
139,678,665,678,665,699,139,699,abc
162,699,599,699,599,720,162,720,abc
113,733,320,733,320,752,113,752,abc
107,754,406,754,406,772,107,772,abc
128,773,667,773,667,794,128,794,abc
128,795,208,795,208,813,128,813,abc
161,812,554,812,554,836,161,836,abc
159,834,313,834,313,855,159,855,abc
159,855,667,855,667,876,159,876,abc
159,877,200,877,200,897,159,897,abc
159,896,407,896,407,918,159,918,abc
649,968,662,968,662,986,649,986,abc
85,96,328,96,328,116,85,116,abc
85,166,316,166,316,184,85,184,abc
350,250,633,250,633,270,350,270,abc
96,347,673,347,673,368,96,368,abc
