31,26,51,26,51,51,31,51,abc
61,26,711,26,711,54,61,54,abc
61,54,695,54,695,81,61,81,abc
331,86,420,86,420,116,331,116,abc
63,124,682,124,682,160,63,160,abc
217,173,530,173,530,208,217,208,abc
61,219,710,219,710,248,61,248,abc
34,251,713,251,713,280,34,280,abc
35,350,333,350,333,379,35,379,abc
63,391,712,391,712,422,63,422,abc
34,423,713,423,713,455,34,455,abc
34,491,542,491,542,521,34,521,abc
60,534,710,534,710,563,60,563,abc
34,564,713,564,713,596,34,596,abc
33,665,495,665,495,693,33,693,abc
295,696,446,696,446,717,295,717,abc
32,281,710,281,710,313,32,313,abc
30,313,710,313,710,349,30,349,abc
33,457,713,457,713,488,33,488,abc
36,597,712,597,712,628,36,628,abc
32,630,710,630,710,665,32,665,abc
