628,107,794,107,794,125,628,125,abc
54,141,86,141,86,164,54,164,abc
115,131,950,131,950,155,115,155,abc
112,152,153,152,153,172,112,172,abc
55,331,96,331,96,352,55,352,abc
115,287,303,287,303,311,115,311,abc
113,374,239,374,239,396,113,396,abc
307,318,470,318,470,340,307,340,abc
629,181,948,181,948,204,629,204,abc
628,288,671,288,671,313,628,313,abc
503,320,577,320,577,348,503,348,abc
639,321,809,321,809,345,639,345,abc
502,356,580,356,580,377,502,377,abc
641,378,749,378,749,405,641,405,abc
500,433,579,433,579,453,500,453,abc
641,447,945,447,945,470,641,470,abc
628,471,717,471,717,490,628,490,abc
55,535,96,535,96,564,55,564,abc
112,509,298,509,298,529,112,529,abc
113,573,265,573,265,596,113,596,abc
306,527,470,527,470,550,306,550,abc
630,511,948,511,948,533,630,533,abc
629,574,737,574,737,598,629,598,abc
954,583,990,583,990,617,954,617,abc
487,636,515,636,515,661,487,661,abc
114,311,300,311,300,333,114,333,abc
114,333,301,333,301,351,114,351,abc
112,351,300,351,300,373,112,373,abc
114,530,300,530,300,551,114,551,abc
112,549,299,549,299,571,112,571,abc
308,344,472,344,472,364,308,364,abc
307,553,472,553,472,577,307,577,abc
499,378,578,378,578,401,499,401,abc
501,403,579,403,579,426,501,426,abc
502,456,578,456,578,479,502,479,abc
501,481,580,481,580,503,501,503,abc
629,204,947,204,947,227,629,227,abc
630,228,948,228,948,246,630,246,abc
629,246,949,246,949,266,629,266,abc
628,266,947,266,947,289,628,289,abc
629,533,949,533,949,554,629,554,abc
629,553,947,553,947,574,629,574,abc
