116,65,632,65,632,89,116,89,abc
70,88,636,88,636,106,70,106,abc
78,203,139,203,139,219,78,219,abc
86,219,210,219,210,234,86,234,abc
85,248,162,248,162,261,85,261,abc
85,262,215,262,215,279,85,279,abc
87,279,262,279,262,293,87,293,abc
86,293,206,293,206,308,86,308,abc
85,307,268,307,268,323,85,323,abc
88,366,169,366,169,381,88,381,abc
189,413,209,413,209,427,189,427,abc
211,409,239,409,239,433,211,433,abc
401,201,606,201,606,223,401,223,abc
439,242,570,242,570,262,439,262,abc
439,361,574,361,574,384,439,384,abc
609,940,634,940,634,964,609,964,abc
72,105,638,105,638,126,72,126,abc
71,125,589,125,589,146,71,146,abc
86,233,220,233,220,248,86,248,abc
86,322,279,322,279,338,86,338,abc
85,338,279,338,279,353,85,353,abc
86,354,264,354,264,369,86,369,abc
85,382,189,382,189,399,85,399,abc
85,398,173,398,173,413,85,413,abc
85,413,182,413,182,430,85,430,abc
443,222,565,222,565,244,443,244,abc
