96,65,652,65,652,87,96,87,abc
96,87,620,87,620,111,96,111,abc
147,113,654,113,654,135,147,135,abc
95,135,654,135,654,157,95,157,abc
94,180,559,180,559,201,94,201,abc
139,205,654,205,654,226,139,226,abc
94,227,655,227,655,247,94,247,abc
94,271,536,271,536,294,94,294,abc
138,296,652,296,652,319,138,319,abc
96,318,652,318,652,341,96,341,abc
96,454,541,454,541,476,96,476,abc
139,478,656,478,656,500,139,500,abc
98,501,233,501,233,525,98,525,abc
143,526,655,526,655,548,143,548,abc
98,548,654,548,654,569,98,569,abc
97,813,361,813,361,835,97,835,abc
143,838,654,838,654,861,143,861,abc
98,861,654,861,654,882,98,882,abc
369,931,387,931,387,951,369,951,abc
95,157,652,157,652,180,95,180,abc
95,247,654,247,654,269,95,269,abc
97,342,652,342,652,363,97,363,abc
96,363,652,363,652,384,96,384,abc
97,384,652,384,652,407,97,407,abc
97,407,652,407,652,429,97,429,abc
98,430,654,430,654,453,98,453,abc
98,568,655,568,655,592,98,592,abc
99,593,654,593,654,615,99,615,abc
98,616,654,616,654,636,98,636,abc
98,636,653,636,653,658,98,658,abc
98,658,652,658,652,680,98,680,abc
98,681,652,681,652,703,98,703,abc
98,704,654,704,654,725,98,725,abc
97,725,654,725,654,747,97,747,abc
98,747,655,747,655,768,98,768,abc
98,769,655,769,655,790,98,790,abc
97,792,654,792,654,814,97,814,abc
99,883,655,883,655,905,99,905,abc
99,905,655,905,655,928,99,928,abc
