152,90,331,90,331,109,152,109,abc
152,111,349,111,349,134,152,134,abc
152,137,408,137,408,158,152,158,abc
196,160,473,160,473,181,196,181,abc
153,184,426,184,426,204,153,204,abc
151,206,484,206,484,229,151,229,abc
150,232,365,232,365,252,150,252,abc
149,255,501,255,501,276,149,276,abc
151,279,625,279,625,299,151,299,abc
107,305,677,305,677,325,107,325,abc
106,325,265,325,265,342,106,342,abc
255,346,530,346,530,365,255,365,abc
193,371,677,371,677,388,193,388,abc
193,388,298,388,298,404,193,404,abc
214,411,280,411,280,428,214,428,abc
322,413,383,413,383,427,322,427,abc
438,411,487,411,487,428,438,428,abc
547,412,614,412,614,428,547,428,abc
210,456,284,456,284,472,210,472,abc
443,451,483,451,483,465,443,465,abc
416,494,509,494,509,512,416,512,abc
558,458,595,458,595,471,558,471,abc
530,487,632,487,632,505,530,505,abc
208,537,286,537,286,554,208,554,abc
328,530,367,530,367,546,328,546,abc
302,577,396,577,396,593,302,593,abc
440,517,481,517,481,531,440,531,abc
416,590,510,590,510,609,416,609,abc
549,517,598,517,598,530,549,530,abc
529,592,626,592,626,607,529,607,abc
191,613,676,613,676,632,191,632,abc
192,649,402,649,402,666,192,666,abc
218,673,285,673,285,689,218,689,abc
359,674,418,674,418,688,359,688,abc
489,671,560,671,560,707,489,707,abc
212,752,289,752,289,766,212,766,abc
367,743,406,743,406,758,367,758,abc
337,790,439,790,439,807,337,807,abc
501,706,542,706,542,720,501,720,abc
471,827,574,827,574,845,471,845,abc
213,858,288,858,288,872,213,872,abc
366,843,405,843,405,857,366,857,abc
335,903,440,903,440,920,335,920,abc
649,951,673,951,673,976,649,976,abc
218,428,276,428,276,446,218,446,abc
222,473,271,473,271,489,222,489,abc
217,489,280,489,280,505,217,505,abc
222,554,269,554,269,570,222,570,abc
212,569,279,569,279,585,212,585,abc
313,428,383,428,383,446,313,446,abc
322,546,378,546,378,562,322,562,abc
312,562,386,562,386,577,312,577,abc
428,429,497,429,497,444,428,444,abc
443,465,482,465,482,480,443,480,abc
434,481,489,481,489,495,434,495,abc
435,530,485,530,485,546,435,546,abc
434,546,488,546,488,561,434,561,abc
424,562,498,562,498,577,424,577,abc
444,577,481,577,481,592,444,592,abc
544,428,613,428,613,445,544,445,abc
558,473,598,473,598,488,558,488,abc
559,531,595,531,595,546,559,546,abc
550,547,604,547,604,562,550,562,abc
558,563,595,563,595,577,558,577,abc
555,577,602,577,602,591,555,591,abc
190,632,676,632,676,649,190,649,abc
222,689,280,689,280,707,222,707,abc
208,768,296,768,296,783,208,783,abc
213,783,292,783,292,798,213,798,abc
354,689,424,689,424,707,354,707,abc
368,759,404,759,404,775,368,775,abc
348,775,426,775,426,789,348,789,abc
208,873,296,873,296,889,208,889,abc
209,889,292,889,292,906,209,906,abc
367,859,405,859,405,874,367,874,abc
367,874,409,874,409,889,367,889,abc
369,890,404,890,404,903,369,903,abc
503,720,544,720,544,736,503,736,abc
502,737,540,737,540,753,502,753,abc
503,753,543,753,543,767,503,767,abc
503,767,544,767,544,782,503,782,abc
502,782,544,782,544,798,502,798,abc
503,799,540,799,540,813,503,813,abc
501,814,544,814,544,828,501,828,abc
