32,15,172,15,172,41,32,41,abc
172,0,420,0,420,32,172,32,abc
43,41,131,41,131,63,43,63,abc
52,64,107,64,107,85,52,85,abc
110,59,160,59,160,80,110,80,abc
177,54,217,54,217,77,177,77,abc
253,42,356,42,356,71,253,71,abc
412,43,434,43,434,64,412,64,abc
55,85,128,85,128,104,55,104,abc
136,79,190,79,190,100,136,100,abc
193,77,239,77,239,95,193,95,abc
239,72,285,72,285,91,239,91,abc
289,69,355,69,355,90,289,90,abc
360,64,547,64,547,85,360,85,abc
56,103,141,103,141,123,56,123,abc
180,96,244,96,244,115,180,115,abc
244,88,324,88,324,112,244,112,abc
329,86,496,86,496,108,329,108,abc
497,86,534,86,534,112,497,112,abc
537,90,636,90,636,127,537,127,abc
57,123,144,123,144,141,57,141,abc
145,118,204,118,204,138,145,138,abc
216,111,322,111,322,133,216,133,abc
55,142,140,142,140,162,55,162,abc
141,138,202,138,202,157,141,157,abc
209,131,306,131,306,152,209,152,abc
307,129,354,129,354,150,307,150,abc
357,125,413,125,413,146,357,146,abc
414,121,491,121,491,146,414,146,abc
492,125,542,125,542,147,492,147,abc
544,130,580,130,580,152,544,152,abc
581,133,671,133,671,164,581,164,abc
69,161,175,161,175,180,69,180,abc
180,157,229,157,229,175,180,175,abc
231,154,275,154,275,173,231,173,abc
277,151,311,151,311,169,277,169,abc
314,148,366,148,366,167,314,167,abc
368,144,411,144,411,165,368,165,abc
414,146,501,146,501,167,414,167,abc
506,148,557,148,557,169,506,169,abc
557,154,579,154,579,174,557,174,abc
54,180,198,180,198,199,54,199,abc
208,174,251,174,251,194,208,194,abc
256,172,313,172,313,190,256,190,abc
318,168,388,168,388,187,318,187,abc
391,167,460,167,460,187,391,187,abc
463,168,537,168,537,187,463,187,abc
544,173,569,173,569,191,544,191,abc
573,177,673,177,673,198,573,198,abc
56,198,71,198,71,221,56,221,abc
74,198,122,198,122,218,74,218,abc
125,197,213,197,213,216,125,216,abc
218,191,316,191,316,213,218,213,abc
316,187,443,187,443,209,316,209,abc
444,187,526,187,526,207,444,207,abc
528,191,574,191,574,211,528,211,abc
576,195,603,195,603,214,576,214,abc
605,197,632,197,632,218,605,218,abc
632,199,677,199,677,220,632,220,abc
72,218,183,218,183,237,72,237,abc
186,216,274,216,274,234,186,234,abc
275,213,313,213,313,233,275,233,abc
319,209,371,209,371,231,319,231,abc
375,206,501,206,501,230,375,230,abc
503,209,542,209,542,231,503,231,abc
546,213,578,213,578,234,546,234,abc
581,217,652,217,652,239,581,239,abc
71,236,231,236,231,261,71,261,abc
232,232,378,232,378,255,232,255,abc
38,264,143,264,143,283,38,283,abc
46,283,294,283,294,323,46,323,abc
44,326,186,326,186,347,44,347,abc
44,350,128,350,128,370,44,370,abc
56,369,571,369,571,390,56,390,abc
54,390,643,390,643,411,54,411,abc
53,433,136,433,136,451,53,451,abc
350,699,484,699,484,724,350,724,abc
485,707,522,707,522,726,485,726,abc
527,701,550,701,550,723,527,723,abc
557,699,594,699,594,720,557,720,abc
604,694,615,694,615,716,604,716,abc
626,691,680,691,680,714,626,714,abc
682,695,699,695,699,716,682,716,abc
391,727,499,727,499,746,391,746,abc
503,724,554,724,554,746,503,746,abc
554,720,591,720,591,741,554,741,abc
593,716,662,716,662,738,593,738,abc
464,887,591,887,591,919,464,919,abc
462,746,586,746,586,792,462,792,abc
309,455,419,455,419,476,309,476,abc
367,440,415,440,415,456,367,456,abc
16,33,123,33,123,55,16,55,abc
69,19,115,19,115,35,69,35,abc
56,412,635,412,635,431,56,431,abc
