189,0,515,0,515,19,189,19,abc
252,18,450,18,450,36,252,36,abc
228,49,475,49,475,79,228,79,abc
46,94,61,94,61,110,46,110,abc
74,93,233,93,233,110,74,110,abc
239,81,391,81,391,109,239,109,abc
605,108,645,108,645,150,605,150,abc
44,119,61,119,61,136,44,136,abc
74,119,148,119,148,138,74,138,abc
172,112,239,112,239,136,172,136,abc
336,119,383,119,383,137,336,137,abc
43,146,60,146,60,163,43,163,abc
74,146,214,146,214,164,74,164,abc
225,140,335,140,335,163,225,163,abc
336,145,391,145,391,163,336,163,abc
393,149,455,149,455,164,393,164,abc
464,139,571,139,571,163,464,163,abc
44,173,61,173,61,190,44,190,abc
75,173,136,173,136,190,75,190,abc
206,166,361,166,361,189,206,189,abc
395,172,456,172,456,190,395,190,abc
480,168,536,168,536,190,480,190,abc
43,199,61,199,61,218,43,218,abc
74,199,193,199,193,218,74,218,abc
141,176,201,176,201,190,141,190,abc
194,201,535,201,535,217,194,217,abc
92,219,705,219,705,252,92,252,abc
74,253,172,253,172,270,74,270,abc
172,254,514,254,514,271,172,271,abc
85,272,654,272,654,308,85,308,abc
75,308,173,308,173,324,75,324,abc
174,309,517,309,517,325,174,325,abc
85,325,661,325,661,358,85,358,abc
75,358,195,358,195,378,75,378,abc
216,358,337,358,337,377,216,377,abc
366,361,486,361,486,380,366,380,abc
514,359,646,359,646,378,514,378,abc
75,387,121,387,121,404,75,404,abc
153,382,345,382,345,407,153,407,abc
44,413,63,413,63,430,44,430,abc
74,413,130,413,130,431,74,431,abc
152,408,198,408,198,431,152,431,abc
253,413,315,413,315,432,253,432,abc
334,407,374,407,374,441,334,441,abc
451,412,518,412,518,433,451,433,abc
528,405,632,405,632,434,528,434,abc
44,438,63,438,63,459,44,459,abc
74,438,158,438,158,458,74,458,abc
159,437,245,437,245,457,159,457,abc
252,438,345,438,345,458,252,458,abc
372,437,432,437,432,457,372,457,abc
454,438,594,438,594,461,454,461,abc
592,438,705,438,705,461,592,461,abc
43,466,62,466,62,485,43,485,abc
74,463,211,463,211,486,74,486,abc
234,458,283,458,283,494,234,494,abc
365,466,492,466,492,487,365,487,abc
513,463,562,463,562,486,513,486,abc
43,493,62,493,62,512,43,512,abc
73,491,211,491,211,512,73,512,abc
212,495,586,495,586,513,212,513,abc
598,485,647,485,647,523,598,523,abc
43,545,67,545,67,564,43,564,abc
74,547,149,547,149,565,74,565,abc
158,537,322,537,322,564,158,564,abc
395,547,459,547,459,565,395,565,abc
493,545,553,545,553,565,493,565,abc
75,572,160,572,160,594,75,594,abc
187,566,266,566,266,590,187,590,abc
394,575,467,575,467,593,394,593,abc
482,571,606,571,606,592,482,592,abc
75,601,192,601,192,618,75,618,abc
193,602,536,602,536,618,193,618,abc
84,618,657,618,657,645,84,645,abc
44,654,68,654,68,671,44,671,abc
152,646,315,646,315,673,152,673,abc
394,653,461,653,461,674,394,674,abc
477,653,541,653,541,672,477,672,abc
74,679,160,679,160,700,74,700,abc
185,673,263,673,263,699,185,699,abc
393,679,466,679,466,699,393,699,abc
476,678,624,678,624,700,476,700,abc
71,707,191,707,191,725,71,725,abc
192,707,539,707,539,727,192,727,abc
71,726,668,726,668,757,71,757,abc
45,759,69,759,69,777,45,777,abc
74,760,133,760,133,778,74,778,abc
135,763,255,763,255,779,135,779,abc
269,761,344,761,344,781,269,781,abc
461,761,567,761,567,780,461,780,abc
571,757,693,757,693,780,571,780,abc
269,787,342,787,342,804,269,804,abc
461,789,567,789,567,808,461,808,abc
269,815,423,815,423,833,269,833,abc
461,816,558,816,558,834,461,834,abc
48,837,380,837,380,859,48,859,abc
399,836,480,836,480,858,399,858,abc
500,843,530,843,530,858,500,858,abc
532,840,548,840,548,856,532,856,abc
546,843,583,843,583,861,546,861,abc
583,839,599,839,599,857,583,857,abc
598,844,625,844,625,861,598,861,abc
626,841,670,841,670,861,626,861,abc
450,859,561,859,561,879,450,879,abc
459,879,550,879,550,892,459,892,abc
386,940,572,940,572,976,386,976,abc
