52,22,232,22,232,51,52,51,abc
144,63,222,63,222,86,144,86,abc
286,63,382,63,382,89,286,89,abc
445,63,531,63,531,85,445,85,abc
567,61,679,61,679,89,567,89,abc
36,115,110,115,110,134,36,134,abc
132,114,228,114,228,139,132,139,abc
248,113,396,113,396,134,248,134,abc
431,113,508,113,508,132,431,132,abc
558,113,682,113,682,133,558,133,abc
33,203,112,203,112,222,33,222,abc
130,201,225,201,225,226,130,226,abc
249,199,381,199,381,220,249,220,abc
429,198,536,198,536,222,429,222,abc
561,201,684,201,684,222,561,222,abc
34,331,111,331,111,354,34,354,abc
130,334,220,334,220,358,130,358,abc
251,332,397,332,397,354,251,354,abc
428,331,534,331,534,356,428,356,abc
560,357,672,357,672,379,560,379,abc
25,484,276,484,276,510,25,510,abc
25,511,589,511,589,539,25,539,abc
66,539,229,539,229,564,66,564,abc
75,567,698,567,698,593,75,593,abc
23,592,185,592,185,617,23,617,abc
75,620,695,620,695,644,75,644,abc
25,644,497,644,497,669,25,669,abc
73,671,580,671,580,696,73,696,abc
75,698,696,698,696,725,75,725,abc
23,725,149,725,149,749,23,749,abc
24,752,529,752,529,778,24,778,abc
50,781,227,781,227,805,50,805,abc
73,807,654,807,654,832,73,832,abc
72,833,694,833,694,859,72,859,abc
18,859,402,859,402,885,18,885,abc
23,885,564,885,564,911,23,911,abc
47,912,228,912,228,939,47,939,abc
75,940,692,940,692,964,75,964,abc
21,964,693,964,693,986,21,986,abc
21,1034,191,1034,191,1060,21,1060,abc
17,1068,47,1068,47,1096,17,1096,abc
283,1088,442,1088,442,1118,283,1118,abc
33,135,68,135,68,155,33,155,abc
249,134,416,134,416,156,249,156,abc
249,156,387,156,387,177,249,177,abc
247,177,357,177,357,196,247,196,abc
447,88,530,88,530,110,447,110,abc
431,135,546,135,546,156,431,156,abc
429,156,511,156,511,177,429,177,abc
561,134,650,134,650,156,561,156,abc
562,156,646,156,646,174,562,174,abc
561,177,617,177,617,196,561,196,abc
35,222,87,222,87,241,35,241,abc
248,222,412,222,412,245,248,245,abc
431,223,533,223,533,244,431,244,abc
431,245,532,245,532,262,431,262,abc
432,263,525,263,525,283,432,283,abc
431,284,501,284,501,305,431,305,abc
563,224,672,224,672,241,563,241,abc
561,242,684,242,684,263,561,263,abc
560,263,681,263,681,284,560,284,abc
563,284,658,284,658,305,563,305,abc
565,309,656,309,656,331,565,331,abc
248,356,412,356,412,376,248,376,abc
247,375,412,375,412,396,247,396,abc
247,396,415,396,415,419,247,419,abc
35,355,111,355,111,376,35,376,abc
249,420,381,420,381,440,249,440,abc
244,440,380,440,380,459,244,459,abc
428,356,534,356,534,377,428,377,abc
429,376,532,376,532,397,429,397,abc
426,397,527,397,527,417,426,417,abc
428,419,501,419,501,440,428,440,abc
560,380,658,380,658,401,560,401,abc
559,402,596,402,596,420,559,420,abc
23,987,693,987,693,1012,23,1012,abc
22,1011,694,1011,694,1037,22,1037,abc
