144,300,573,300,572,317,144,317
134,437,567,437,567,454,134,454
126,557,569,557,569,575,126,575
140,482,582,482,582,499,140,499
166,276,583,276,583,294,166,294
219,179,633,179,633,197,219,196
128,414,551,414,551,432,128,432
127,383,540,383,540,402,127,401
217,224,622,224,622,241,217,241
137,536,557,536,557,553,137,553
50,322,451,323,451,340,50,340
74,353,462,353,462,371,74,371
76,246,417,246,417,264,76,264
61,460,490,460,490,477,61,477
327,6,682,6,682,26,327,26
283,697,706,697,706,713,283,713
0,505,311,505,311,523,0,523
4,581,303,581,303,599,4,599
417,715,585,715,585,732,417,732
409,60,729,60,729,77,409,77
25,668,161,668,161,684,25,684
24,649,166,649,166,665,24,665
54,51,230,51,230,72,54,72
53,29,232,29,232,49,53,49
67,203,155,203,155,220,67,220
15,7,256,7,256,26,15,26
106,83,191,83,191,101,106,101
29,630,120,630,120,646,29,646
400,30,634,30,634,48,400,48
452,608,550,608,550,627,452,627
61,157,134,157,134,175,61,175
19,611,92,610,92,626,19,626
