197,60,604,60,604,78,197,78
177,521,585,521,585,537,177,537
146,539,573,540,573,556,146,556
157,630,538,630,538,647,157,647
163,582,551,582,551,599,163,599
119,497,505,497,505,514,119,514
131,605,465,605,465,622,131,622
93,559,370,559,370,576,93,576
321,460,506,460,506,477,321,477
97,429,301,429,301,446,97,446
97,279,301,279,301,295,97,295
97,337,224,337,224,354,97,354
98,175,261,175,261,192,98,192
102,447,272,447,272,463,102,463
323,298,508,298,508,314,323,314
342,427,486,427,486,443,342,443
99,296,303,296,303,313,99,313
530,450,637,450,637,466,530,466
330,79,431,79,431,97,330,97
524,264,660,264,660,280,524,280
526,287,640,287,640,303,526,303
151,236,285,236,285,253,151,253
522,426,658,426,658,442,522,442
342,265,485,265,485,281,342,281
152,398,275,398,275,415,152,415
148,368,274,368,274,384,148,384
523,202,634,202,634,217,523,217
524,233,634,233,634,248,524,248
533,113,648,113,648,129,533,129
523,395,636,395,636,411,523,411
526,364,638,364,638,379,526,379
519,471,574,471,574,486,519,486
183,132,274,132,274,149,183,149
149,207,271,207,271,222,149,222
521,308,573,308,573,323,521,323
327,149,388,149,388,166,327,166
99,143,133,143,133,157,99,157
432,363,493,363,493,380,432,380
329,115,387,115,387,130,329,130
333,399,389,399,389,414,333,414
337,366,390,366,390,383,337,383
432,200,495,200,495,217,432,217
430,231,496,231,496,248,430,248
429,394,496,394,496,411,429,411
433,113,480,113,480,129,433,129
339,132,382,132,382,146,339,146
339,235,389,235,389,251,339,251
436,131,481,131,481,146,436,146
441,149,476,149,476,165,441,165
101,123,128,123,128,139,101,139
327,205,388,205,388,220,327,220
