161,254,578,254,578,272,161,272
189,230,598,230,598,248,189,248
156,278,567,279,567,296,156,296
162,302,580,302,580,320,162,320
175,686,566,686,566,703,175,703
171,734,560,734,560,751,171,751
200,168,566,168,566,187,200,187
135,517,451,517,451,535,135,535
138,445,473,445,473,463,138,463
133,469,433,469,433,488,133,487
143,398,463,398,463,416,143,416
160,374,460,374,460,392,160,392
135,326,550,326,550,344,135,344
168,541,407,541,407,559,168,559
137,493,424,493,424,511,137,511
132,613,366,613,366,632,132,632
138,638,408,638,408,656,138,656
136,421,399,421,399,439,136,439
135,589,389,589,389,608,135,608
143,565,395,565,395,583,143,583
135,661,397,661,397,679,135,679
126,349,367,349,367,368,126,368
366,53,664,53,664,71,366,71
76,52,351,52,351,69,76,69
101,858,229,858,229,872,101,872
91,68,319,68,319,86,91,86
105,709,252,709,252,727,105,727
417,72,617,72,617,89,417,90
332,147,437,147,437,167,332,167
99,798,177,798,177,813,99,813
462,873,586,873,586,892,462,892
431,105,645,105,645,123,431,123
101,830,212,830,212,843,101,843
468,781,578,781,578,801,468,801
101,844,212,844,212,858,101,858
134,103,277,103,277,121,134,121
99,814,175,814,175,829,99,829
96,782,156,782,156,797,96,797
98,874,153,874,153,888,98,888
475,844,520,844,520,858,475,858
462,815,517,815,517,827,462,828
470,830,526,830,526,843,470,843
