146,544,570,544,570,561,146,561
133,464,554,464,554,481,133,481
152,324,564,324,564,341,152,341
158,244,566,244,566,261,158,261
149,584,561,584,561,601,149,601
139,681,560,681,560,698,139,698
134,161,548,161,548,178,134,178
159,721,566,721,566,738,159,738
138,446,553,446,553,462,138,462
133,143,553,143,553,159,133,159
155,263,575,263,575,279,155,279
150,427,550,427,550,443,150,443
151,41,550,41,550,58,151,58
133,604,555,604,555,620,133,620
151,123,557,123,557,140,151,140
158,525,561,525,561,542,158,542
127,623,542,623,542,639,127,639
155,223,560,223,560,239,155,239
153,662,560,662,560,679,153,679
94,180,477,180,477,197,94,197
87,740,477,740,477,758,87,758
142,344,551,344,551,360,142,360
103,383,379,383,379,401,103,401
86,60,348,60,348,77,86,77
100,503,348,504,348,522,100,522
103,80,410,80,410,98,103,98
97,201,378,201,378,218,97,218
78,820,260,820,260,834,78,834
79,283,334,282,334,299,79,299
106,102,310,102,310,119,106,119
107,405,293,405,293,422,107,422
79,835,236,835,236,849,79,849
65,483,322,483,322,500,65,500
82,850,260,850,260,864,82,864
73,642,179,642,179,658,73,658
446,898,581,898,581,915,446,915
106,363,200,363,200,378,106,378
73,565,168,565,168,581,73,581
109,303,241,303,241,321,109,321
80,805,183,805,183,819,80,819
81,880,175,880,175,894,81,894
480,770,569,770,569,789,480,789
77,865,183,865,183,878,77,879
73,702,134,702,134,718,73,718
79,790,139,790,139,803,79,803
74,774,130,774,130,789,74,789
