150,550,580,550,580,568,150,568
145,462,576,462,576,480,145,480
129,622,557,622,557,640,129,640
123,670,554,670,554,687,123,687
129,574,558,574,558,591,129,591
116,750,550,750,550,767,116,767
145,646,569,646,569,663,145,663
110,598,536,598,536,616,110,616
139,726,554,726,554,743,139,743
114,846,499,846,499,864,114,864
43,486,449,486,449,503,43,503
40,944,439,944,439,960,40,960
113,320,559,320,559,335,113,335
92,877,401,877,401,897,92,896
97,911,436,911,436,929,97,929
73,814,374,814,374,832,73,832
155,348,610,348,610,363,155,363
8,402,419,402,419,417,8,417
40,150,243,150,243,165,40,165
27,133,255,133,255,148,27,148
311,47,664,48,664,69,311,68
385,83,594,83,594,103,385,103
236,214,490,214,490,234,236,234
10,261,182,261,182,278,10,278
493,120,682,120,682,135,493,135
5,371,281,371,281,389,5,389
11,781,124,781,124,800,11,800
467,979,556,979,556,999,467,999
14,429,101,429,101,448,14,448
6,290,358,290,358,306,6,306
95,115,191,115,191,131,95,131
10,695,108,695,108,712,10,712
9,344,287,343,287,361,9,361
12,15,62,15,62,36,12,36
93,48,181,48,181,68,93,68
17,517,75,517,75,537,17,537
176,83,205,83,205,99,176,99
