111,494,478,494,478,519,111,519
210,174,529,174,529,203,210,203
123,28,508,28,508,51,123,51
100,670,399,671,399,694,100,694
178,428,570,428,570,452,178,452
173,462,546,462,546,486,173,486
244,536,636,536,636,561,244,561
137,132,502,132,502,159,137,158
122,56,486,57,486,80,122,79
105,254,496,254,496,279,105,278
96,572,504,572,504,595,96,595
250,394,658,394,658,419,250,419
130,286,516,286,516,310,130,310
305,635,691,635,691,660,305,660
68,605,467,605,467,628,68,628
326,84,414,84,414,112,326,112
250,222,631,222,631,246,250,246
293,699,445,699,445,715,293,715
378,321,677,321,677,345,378,345
130,352,305,352,305,378,130,378
410,249,699,249,699,278,410,278
385,123,640,123,640,155,385,155
67,320,214,321,214,346,67,345
444,602,691,602,691,627,444,627
186,321,367,321,367,345,186,345
594,282,710,282,710,312,594,312
112,638,230,638,230,661,112,661
487,23,700,23,700,52,487,51
57,393,313,393,313,417,57,417
28,350,131,350,131,377,28,377
161,220,293,220,293,245,161,245
65,222,154,222,154,245,65,245
646,217,711,217,711,251,646,251
607,120,676,120,676,154,607,154
34,320,98,320,98,343,34,343
32,464,159,465,159,490,32,490
33,253,190,253,190,276,33,276
639,312,696,312,696,343,639,343
655,602,709,602,709,625,655,625
