142,131,544,131,544,146,142,146
147,183,546,183,546,198,147,198
157,96,558,97,558,112,157,112
106,235,512,235,512,250,106,250
121,251,534,251,534,267,121,267
135,149,559,149,559,164,135,164
157,218,562,218,562,233,157,233
138,270,560,270,560,285,138,285
97,114,470,114,470,130,97,129
89,542,393,542,393,557,89,557
74,287,414,287,414,301,74,301
97,758,381,758,381,774,97,774
77,166,405,166,405,181,77,181
89,659,400,659,400,674,89,674
100,611,353,611,353,625,100,625
83,200,457,200,457,215,83,215
100,442,405,442,405,456,100,456
92,711,404,711,404,725,92,725
96,559,398,559,398,574,96,574
93,828,379,828,379,843,93,843
104,511,253,511,253,526,104,526
104,776,393,776,393,791,104,791
105,846,391,846,391,860,105,860
104,811,369,811,369,825,104,825
98,594,401,594,401,608,98,608
108,727,377,727,377,742,108,742
99,793,401,793,401,808,99,808
101,692,412,692,412,707,101,707
82,642,391,642,391,657,82,657
100,576,410,576,410,591,100,591
93,675,402,675,402,691,93,691
101,863,239,863,239,877,101,877
102,423,399,423,399,439,102,439
100,459,250,459,250,473,100,473
96,493,235,493,235,509,96,509
476,723,520,723,520,737,476,737
546,579,624,579,624,593,546,593
545,695,631,695,631,709,545,709
474,672,515,672,515,685,474,685
551,795,615,795,615,810,551,810
555,596,616,596,616,609,555,609
551,643,613,643,613,658,551,658
553,813,619,813,619,827,553,827
97,393,166,393,166,408,97,408
550,429,618,429,618,442,550,442
344,321,406,321,406,337,344,337
409,346,448,346,448,361,409,361
553,355,615,355,615,370,553,370
476,706,518,706,518,720,476,720
474,655,520,655,520,668,474,668
553,446,623,446,623,460,553,460
473,636,518,636,518,651,473,651
403,428,452,428,452,442,403,442
560,830,608,830,608,845,560,845
553,678,626,678,626,692,553,692
554,561,612,561,612,575,554,575
219,352,274,352,274,367,219,367
478,690,513,690,513,702,478,702
413,463,448,463,448,476,413,476
559,730,608,730,608,744,559,744
408,662,451,662,451,676,408,676
479,438,513,438,513,451,479,451
408,364,447,364,447,378,408,378
569,713,600,713,600,727,569,727
411,680,442,680,442,693,411,693
480,455,510,455,510,468,480,468
561,661,620,661,620,675,561,675
481,345,512,345,512,361,481,361
408,697,453,697,453,711,408,711
64,392,85,392,85,406,64,406
484,365,509,365,509,378,484,378
573,465,590,465,590,476,573,476
65,352,84,352,84,367,65,367
64,493,83,493,83,506,64,506
422,446,441,446,441,459,422,459
