140,355,557,355,557,370,140,370
138,507,559,507,559,523,138,523
140,647,564,647,564,663,140,663
139,431,552,431,552,447,139,446
138,609,559,610,559,625,138,625
149,787,568,787,568,803,149,803
143,686,554,686,554,702,143,702
136,806,553,807,553,822,136,822
136,450,548,450,548,466,136,466
149,335,562,335,562,351,149,351
141,591,554,591,554,606,141,606
145,571,562,571,562,587,145,587
129,393,546,393,546,409,129,409
136,667,551,667,551,682,136,682
136,705,551,705,551,721,136,721
129,469,551,469,551,485,129,485
134,374,560,374,560,389,134,389
167,851,559,851,559,867,167,867
164,750,566,750,566,765,164,765
126,526,534,526,534,542,126,542
171,297,570,297,570,313,171,313
138,487,567,487,567,503,138,503
178,551,574,552,574,568,178,568
138,412,560,412,560,427,138,427
140,768,551,769,551,784,140,784
126,628,548,628,548,644,126,644
260,255,577,255,577,271,260,271
264,235,602,235,602,251,264,251
80,118,266,118,266,132,80,132
355,26,648,26,648,42,355,42
99,871,343,871,343,887,99,887
262,197,480,197,480,213,262,213
137,317,503,317,503,332,137,332
265,216,523,216,523,232,265,232
82,826,330,826,330,841,82,841
95,135,265,135,265,149,95,149
49,44,307,44,307,62,49,62
388,93,647,93,647,108,388,108
82,725,360,724,360,740,82,740
69,26,284,26,284,43,69,43
402,47,599,47,599,62,402,62
97,90,261,90,261,108,97,108
179,178,238,178,238,194,179,194
20,150,92,150,92,166,20,166
106,315,207,315,207,331,106,331
