170,664,585,664,585,681,170,681
175,622,569,622,569,638,175,638
165,87,569,87,569,106,165,105
176,579,578,579,578,596,176,596
122,640,525,640,525,657,122,657
118,556,497,556,497,574,118,574
110,598,503,598,503,615,110,615
134,730,504,730,504,748,134,747
141,706,515,706,515,723,141,723
316,520,500,520,500,537,316,537
94,183,266,183,266,199,94,199
316,357,507,357,507,373,316,373
99,328,282,328,282,345,99,345
93,347,297,347,297,362,93,362
93,510,295,510,295,526,93,526
104,491,295,491,295,508,104,508
518,487,650,487,650,504,518,504
348,487,475,487,475,504,348,503
313,139,396,139,396,154,313,154
147,415,271,415,271,431,147,431
97,391,221,391,221,409,97,409
335,324,476,324,476,340,335,340
519,230,637,230,637,246,519,246
152,462,279,462,279,478,152,478
538,116,645,116,645,131,538,131
149,300,291,300,291,316,149,316
521,206,628,206,628,222,521,222
323,121,390,121,390,137,323,137
522,511,640,511,640,527,522,527
525,254,627,254,627,269,525,269
515,347,629,347,629,363,515,363
522,324,651,324,651,341,522,341
146,275,280,275,280,291,146,291
148,438,272,438,272,454,148,454
148,205,270,205,270,220,148,220
513,531,568,531,568,547,513,547
519,440,629,440,629,455,519,455
517,278,631,278,631,293,517,293
428,114,476,114,476,130,428,130
520,464,628,464,628,479,520,479
154,253,268,253,268,267,154,267
515,368,568,368,568,383,515,383
516,415,625,415,625,432,516,432
521,301,640,301,640,317,521,317
421,438,486,438,486,454,421,454
429,276,487,276,487,291,429,291
180,131,266,131,266,147,180,147
151,229,258,229,258,244,151,244
324,439,380,439,380,454,324,454
91,683,142,683,142,701,91,701
94,363,145,363,145,380,94,380
426,133,476,133,476,147,426,147
325,276,377,276,377,291,325,291
95,148,130,148,130,162,95,162
321,299,382,299,382,315,321,315
326,252,381,252,381,267,326,267
323,462,376,462,376,478,323,478
437,150,472,150,472,166,437,166
428,299,488,299,488,315,428,315
428,462,485,462,485,479,428,479
428,252,485,252,485,268,428,268
432,414,482,414,482,431,432,431
325,415,379,415,379,430,325,430
322,228,378,228,378,243,322,243
96,130,129,130,129,145,96,145
436,204,483,204,483,221,436,221
432,228,481,228,481,244,432,244
329,204,379,204,379,220,329,220
