637,426,934,426,934,444,637,444
632,605,939,606,939,623,632,623
631,254,939,254,939,271,631,271
636,448,939,448,939,465,636,465
635,493,927,493,927,510,635,510
633,337,950,337,950,354,633,354
635,276,950,276,950,292,635,292
631,295,950,295,950,313,631,312
630,514,942,514,942,531,630,531
636,113,935,113,935,130,636,130
633,316,935,317,935,333,633,333
635,469,888,469,888,485,635,485
631,155,829,155,829,172,631,172
656,564,894,564,894,581,656,581
630,535,796,535,796,552,630,551
633,134,955,134,955,151,633,151
634,584,924,584,924,601,634,601
635,381,948,381,948,399,635,399
632,205,948,205,948,222,632,222
630,182,936,182,936,200,630,200
103,120,288,120,288,137,103,137
102,569,294,569,294,586,102,586
632,403,785,403,785,419,632,419
110,142,212,142,212,157,110,157
108,180,281,180,281,197,108,197
107,203,281,203,281,218,107,218
110,223,204,223,204,239,110,239
107,381,291,381,291,398,107,398
299,580,463,580,463,597,299,597
298,130,463,130,463,147,298,147
296,202,463,202,463,219,296,219
299,390,462,391,462,408,299,408
499,391,577,391,577,409,499,409
113,401,182,401,182,418,113,418
632,359,665,359,665,374,632,374
632,225,705,225,705,242,632,242
499,580,577,580,577,598,499,598
500,131,579,131,579,148,500,148
55,201,100,201,100,218,55,218
55,579,100,579,100,595,55,595
498,201,578,201,578,220,498,220
56,390,99,390,99,407,56,407
55,130,100,130,100,147,55,147
115,590,149,590,148,606,115,606
495,643,515,643,515,659,495,659
835,564,940,564,940,581,835,581
