270,211,657,211,657,230,270,230
124,356,536,356,536,374,124,374
329,20,732,20,732,41,329,41
122,309,536,309,536,327,122,327
248,188,624,188,624,208,248,208
172,260,572,260,572,279,172,279
78,333,493,333,493,352,78,352
91,286,493,286,493,305,91,304
330,421,738,421,738,439,330,439
117,380,471,380,471,398,117,398
305,280,723,280,723,298,305,298
64,27,459,27,459,47,64,47
338,327,747,327,747,345,338,345
128,426,515,426,515,445,128,445
57,404,361,404,361,423,57,423
85,74,270,74,270,95,85,95
405,349,780,349,780,368,405,368
78,453,256,453,256,472,78,472
488,537,644,537,644,558,488,558
74,50,261,51,261,72,74,72
491,513,636,513,636,535,491,535
447,45,658,45,658,65,447,65
59,569,221,569,221,586,59,586
506,646,616,646,616,667,506,667
413,117,570,117,570,136,413,136
63,611,153,611,153,628,63,628
365,374,640,375,640,395,365,395
605,371,778,371,778,391,605,391
366,303,769,303,769,321,366,321
135,170,213,170,213,190,135,190
52,550,123,550,123,567,52,567
62,590,177,590,177,608,62,608
645,112,734,112,734,132,645,132
593,115,678,115,678,134,593,134
548,254,765,254,765,272,548,272
186,122,255,122,255,140,186,140
98,127,129,127,129,143,98,143
415,48,504,48,504,67,415,67
