163,576,575,576,575,591,163,591
180,466,572,466,572,482,180,482
161,286,571,286,571,301,161,301
184,269,587,269,587,285,184,285
146,486,540,486,540,502,146,502
181,522,570,522,570,538,181,538
196,198,560,198,560,216,196,216
200,237,597,237,597,252,200,252
186,558,573,558,573,574,186,574
173,318,568,318,568,333,173,333
208,335,599,335,599,350,208,350
139,302,487,302,487,317,139,317
285,368,612,368,612,383,285,383
358,45,645,45,645,63,358,63
168,399,487,399,487,415,168,415
134,539,514,539,514,555,134,555
91,65,329,65,329,81,91,81
129,350,405,350,405,365,129,365
274,165,491,165,491,180,274,180
145,504,267,504,267,519,145,519
405,63,603,63,603,79,405,79
459,647,570,647,570,666,459,666
424,93,637,93,637,108,424,108
344,435,443,435,443,453,344,453
451,783,577,783,577,800,451,800
334,146,431,146,431,164,334,164
125,694,177,694,177,707,125,707
122,383,205,383,205,397,122,397
120,593,198,593,198,608,120,608
153,97,266,97,266,111,153,111
126,253,175,253,175,267,126,267
127,681,188,681,188,692,127,692
128,665,183,665,183,680,128,680
415,713,477,713,477,725,415,725
169,47,252,47,252,63,169,63
420,727,462,727,462,739,420,739
