143,510,564,510,564,527,143,527
134,73,556,73,556,90,134,90
121,598,554,598,554,615,121,615
135,577,557,577,557,595,135,594
149,645,561,645,561,662,149,662
119,754,550,754,550,771,119,771
119,531,552,531,552,548,119,548
120,914,550,914,550,930,120,930
136,224,554,224,554,241,136,241
123,733,548,733,548,750,123,750
146,800,553,800,553,817,146,817
128,713,555,713,555,729,128,729
120,821,558,821,558,838,120,838
155,692,565,692,565,709,155,709
165,893,563,893,563,910,165,910
89,355,479,355,479,372,89,371
97,484,481,484,481,502,97,502
91,432,447,432,447,450,91,450
89,407,444,407,444,424,89,424
84,250,462,250,462,267,84,267
97,867,456,867,456,885,97,885
73,198,410,198,410,215,73,215
69,328,390,329,390,346,69,346
78,456,343,456,343,476,78,476
73,302,309,303,309,320,73,320
33,775,367,775,367,792,33,792
36,842,308,842,308,859,36,859
44,666,317,666,317,683,44,683
68,146,328,146,328,163,68,163
76,276,295,276,295,294,76,293
75,173,296,173,296,190,75,190
75,121,185,121,185,137,75,137
76,379,176,379,176,398,76,398
42,620,105,620,105,636,42,636
39,554,59,554,59,568,39,568
35,96,63,96,63,112,35,112
