158,236,583,236,583,254,158,254
165,647,576,647,576,665,165,665
152,311,566,311,566,328,152,328
96,279,518,279,518,296,96,296
93,331,533,331,533,348,93,348
105,352,535,352,535,370,105,370
80,614,469,614,469,632,80,631
79,256,517,256,517,273,79,273
79,424,514,424,514,442,79,442
123,593,534,593,534,611,123,611
52,510,434,510,434,528,52,528
107,542,517,542,517,559,107,559
61,562,439,562,439,580,61,580
82,446,503,446,503,463,82,463
125,403,523,403,523,421,125,421
69,488,495,488,495,506,69,506
62,665,492,665,492,683,62,683
54,466,485,466,485,484,54,484
201,184,530,184,530,204,201,204
371,120,690,120,690,137,371,137
424,42,677,42,677,62,424,62
393,19,713,20,713,39,393,39
102,32,304,32,304,51,102,51
32,685,320,685,320,703,32,703
290,157,432,157,432,179,290,179
111,53,318,53,318,71,111,71
394,720,551,720,551,741,394,741
59,789,140,789,140,806,59,806
36,808,188,808,188,824,36,824
74,12,320,12,320,29,74,29
42,752,141,752,141,768,42,768
128,71,286,71,286,88,128,88
382,453,662,453,662,471,382,471
444,744,542,744,542,760,444,760
38,733,113,733,113,748,38,748
349,359,666,359,666,377,349,377
148,113,259,113,259,131,148,131
39,845,140,845,140,861,39,861
33,826,143,826,143,842,33,842
39,713,103,713,103,729,39,729
35,770,73,770,73,785,35,785
40,370,68,370,68,385,40,385
380,846,412,846,412,861,380,861
376,829,414,829,414,844,376,844
349,800,378,800,378,814,349,814
475,893,527,893,527,912,475,912
331,817,366,817,366,831,331,831
351,477,659,477,659,494,351,494
284,675,669,675,669,692,284,692
394,552,654,552,654,571,394,571
