132,243,557,243,557,261,132,261
99,605,532,605,532,622,99,622
136,689,557,689,557,707,136,707
108,402,541,402,541,419,108,419
125,456,545,456,545,473,125,473
109,713,534,713,534,730,109,730
89,348,473,348,473,366,89,366
140,266,551,266,551,284,140,284
172,301,528,301,528,321,172,321
53,478,469,478,469,495,53,495
71,657,455,657,455,675,71,675
12,424,387,424,387,442,12,442
56,509,418,509,418,527,56,527
132,378,559,378,559,396,132,396
264,581,586,581,586,599,264,599
322,93,668,93,668,112,322,112
336,166,653,166,653,183,336,183
285,548,394,548,394,569,285,569
275,218,397,218,397,239,275,239
8,734,184,734,184,752,8,752
18,112,281,112,281,131,18,131
372,117,622,117,622,134,372,134
6,628,139,628,139,645,6,645
445,911,553,911,553,928,445,928
61,91,223,91,223,110,61,110
13,795,83,795,83,809,13,809
13,812,111,812,111,827,13,827
450,775,537,775,537,794,450,794
85,161,200,161,200,180,85,180
9,775,77,775,77,792,9,792
445,836,474,836,474,849,445,849
47,581,281,581,281,599,47,599
446,850,486,850,486,863,446,863
444,820,485,820,485,834,444,834
453,793,496,793,496,805,453,805
445,865,494,865,494,878,445,878
529,585,667,585,667,600,529,600
470,379,665,379,665,398,470,398
