152,301,575,301,575,318,152,318
149,638,565,638,565,655,149,655
172,342,581,343,581,360,172,360
169,405,579,405,579,422,169,422
156,363,570,363,570,380,156,380
168,573,574,573,574,590,168,590
168,617,567,617,567,634,168,634
136,593,536,593,536,611,136,611
142,443,572,443,572,461,142,461
176,486,578,486,578,503,176,503
161,259,564,259,564,276,161,276
142,659,549,659,549,675,142,675
170,208,573,208,573,226,170,226
157,424,582,424,582,441,157,441
169,281,577,281,577,298,169,298
123,505,514,505,514,522,123,522
92,679,471,679,471,696,92,696
186,179,555,179,555,197,186,197
385,60,659,60,659,77,385,77
88,463,306,463,306,480,88,480
88,382,354,382,354,399,88,399
95,768,215,768,215,784,95,784
425,79,640,79,640,95,425,96
88,321,207,321,207,338,88,338
71,61,323,61,323,78,71,78
414,111,654,111,654,128,414,128
320,151,435,151,435,173,320,173
102,79,297,79,297,98,102,98
322,536,441,536,441,556,322,556
81,183,167,183,167,197,81,197
92,745,166,745,166,760,92,760
474,832,566,832,566,850,474,850
76,110,278,110,278,129,76,129
481,726,559,726,559,743,481,743
96,728,157,728,157,743,96,743
33,183,94,183,94,197,33,197
126,150,170,150,170,168,126,168
