634,436,941,436,941,454,633,454
633,252,939,252,939,270,633,270
636,206,940,206,940,225,636,224
634,161,954,161,954,179,634,178
632,485,942,485,942,503,632,503
635,297,929,297,929,315,635,315
641,392,942,392,942,409,641,408
638,112,947,112,947,129,638,129
633,506,940,506,940,524,633,524
640,367,890,367,890,384,640,384
632,570,947,570,947,586,632,586
633,549,944,549,943,566,633,566
638,342,845,342,845,360,638,360
632,320,825,320,825,335,632,335
630,590,825,590,825,607,630,607
634,528,946,528,946,544,634,544
628,413,754,413,754,429,628,429
632,228,740,228,740,245,632,245
299,534,464,534,464,553,299,553
103,513,291,513,291,533,103,533
631,182,728,182,728,198,631,198
498,307,578,307,578,325,498,325
630,457,711,458,711,474,630,474
105,536,292,536,292,552,105,552
499,119,579,120,579,138,499,138
109,558,192,558,192,573,109,573
631,133,676,133,676,148,631,148
499,535,578,535,578,555,499,555
629,273,665,274,665,289,629,289
56,535,92,535,92,551,56,551
492,640,513,640,513,657,492,657
