170,22,558,23,558,42,170,42
156,403,556,403,556,422,156,422
149,674,543,674,543,693,149,693
172,650,564,650,564,670,172,670
147,171,546,171,546,189,147,189
150,47,552,47,552,65,150,65
153,473,551,473,551,492,153,492
173,573,567,573,567,593,173,593
143,272,533,272,533,290,143,290
160,70,564,70,564,89,160,89
183,450,583,450,583,469,183,469
176,248,564,248,564,267,176,267
177,125,566,125,566,144,177,144
146,194,546,194,546,212,146,212
98,295,482,295,482,313,98,313
74,427,452,427,452,445,74,445
71,542,439,542,439,561,71,561
64,93,381,93,381,112,64,112
144,497,537,497,537,515,144,515
41,697,409,697,409,716,41,716
15,371,312,371,312,391,15,390
158,149,553,149,553,167,158,166
16,618,303,618,303,638,16,638
192,325,593,325,593,345,192,345
429,775,696,775,696,797,429,797
88,348,474,349,474,368,88,368
21,804,253,804,253,822,21,822
19,786,241,786,241,805,19,805
195,595,602,596,602,616,195,616
430,960,639,960,639,982,430,981
231,520,625,520,625,540,231,539
27,519,328,519,328,537,27,537
18,841,187,841,187,858,18,858
428,753,685,753,685,778,428,777
21,822,162,822,162,838,21,838
13,747,92,747,92,767,13,767
66,324,277,324,277,343,66,343
22,216,60,216,60,233,22,233
26,768,91,768,91,784,26,783
481,828,542,828,542,841,481,840
488,842,539,842,539,854,488,854
472,980,531,980,531,993,472,993
9,591,310,592,310,614,9,614
