144,685,579,685,579,702,144,702
147,774,577,774,577,791,147,791
137,328,576,328,576,346,137,346
138,417,573,417,573,435,138,435
143,350,570,351,570,368,143,367
133,707,563,707,563,724,133,724
141,439,574,439,574,456,141,456
135,306,569,306,569,323,135,323
167,284,564,284,564,301,167,301
134,372,571,372,571,390,134,390
137,395,568,395,568,413,137,412
127,796,559,796,559,813,127,813
158,662,580,662,580,680,158,679
130,729,570,729,570,746,130,746
124,753,544,753,544,769,124,769
212,217,623,217,623,234,212,234
113,485,516,485,516,502,113,502
84,573,460,573,460,591,84,591
177,194,555,194,555,212,177,212
81,551,438,551,438,569,81,569
56,507,344,507,344,524,56,524
84,619,385,619,385,636,84,636
63,529,317,529,317,548,63,548
107,462,503,462,503,480,107,479
73,595,369,595,369,613,73,613
51,239,281,239,281,258,51,258
71,62,250,62,250,82,71,82
330,18,691,18,691,37,330,37
39,130,284,130,284,146,39,146
362,107,708,107,708,125,362,125
44,881,225,881,225,897,44,897
47,900,246,900,246,916,47,916
363,925,717,925,717,940,363,940
82,640,235,640,235,659,82,658
442,940,617,940,617,958,442,958
386,41,652,41,652,59,386,59
64,40,245,40,245,59,64,59
478,839,574,839,574,859,478,859
406,484,695,484,695,501,406,501
42,919,151,919,151,935,42,935
35,18,297,18,297,38,35,37
76,172,153,172,153,191,76,191
35,461,201,461,201,480,35,480
43,862,106,862,106,879,43,879
104,107,225,107,225,125,104,125
