158,575,578,575,578,592,158,592
136,389,525,389,525,407,136,406
171,281,571,281,571,299,171,299
236,413,571,413,571,432,236,432
187,328,559,328,559,345,187,345
190,228,546,228,546,244,190,244
230,207,517,207,517,225,230,225
64,939,366,939,366,957,64,956
81,258,415,258,415,274,81,274
157,599,531,599,531,615,157,615
89,634,419,634,419,650,89,650
113,771,370,771,370,790,113,790
394,472,656,472,656,489,394,489
105,311,402,311,402,326,105,326
109,557,474,557,474,572,109,572
272,522,430,522,430,540,272,540
73,719,476,719,476,736,73,736
80,107,325,107,325,123,80,123
98,363,324,363,324,378,98,378
264,669,660,669,660,683,264,683
429,127,598,127,598,142,429,142
69,748,461,748,461,764,69,764
118,470,353,470,353,487,118,487
79,499,230,499,230,515,79,515
49,72,470,73,470,90,49,90
155,689,394,689,394,707,155,707
388,110,638,110,638,126,388,126
368,782,658,782,658,797,368,797
413,751,650,751,650,768,413,768
477,722,636,722,636,739,477,739
334,354,437,354,437,369,334,369
436,821,577,821,577,836,436,836
132,123,267,123,267,139,132,139
74,662,245,662,245,677,74,677
96,528,205,528,205,543,96,543
374,800,482,800,482,815,374,815
313,696,576,696,576,710,313,710
526,844,656,844,656,859,526,859
329,180,423,180,423,201,329,201
428,601,630,601,630,617,428,617
98,443,218,443,218,457,98,457
324,498,443,498,443,516,324,516
229,438,318,438,318,457,229,457
76,691,191,691,191,706,76,706
480,441,568,441,568,459,480,459
76,776,173,776,173,792,76,792
223,655,291,655,291,674,223,674
502,947,609,947,609,963,502,963
579,802,643,802,643,817,579,817
104,337,201,337,201,351,104,351
560,698,655,698,655,712,560,712
94,471,163,471,163,486,94,486
480,800,560,800,560,816,480,816
464,524,507,524,507,542,464,542
371,720,445,720,445,738,371,738
