141,712,575,712,575,730,141,730
140,274,584,274,584,292,140,292
131,582,565,582,565,599,131,599
166,362,594,362,594,380,166,380
146,494,577,494,577,511,146,511
131,843,572,843,572,861,131,861
137,865,576,865,576,883,137,882
145,603,574,603,574,621,145,621
130,886,570,886,570,904,130,904
137,734,567,734,567,752,137,752
143,559,574,559,574,577,143,577
134,647,573,647,573,665,134,665
142,778,576,778,576,795,142,795
161,252,583,252,583,270,161,270
170,405,589,405,589,424,170,424
132,756,566,756,566,774,132,774
134,537,570,537,570,555,134,555
142,625,570,625,570,643,142,642
139,516,569,516,569,533,139,533
168,822,593,822,593,840,168,840
163,690,584,690,584,708,163,708
178,317,598,317,598,336,178,336
228,187,633,187,633,205,228,205
216,164,605,164,605,183,216,183
144,471,567,471,567,489,144,489
374,76,703,76,703,94,374,94
26,908,330,908,330,927,26,927
315,9,680,9,680,30,315,30
46,209,320,209,320,227,46,227
43,384,267,384,267,402,43,402
41,54,215,54,215,74,41,74
81,449,303,449,303,468,81,468
35,297,255,297,255,315,35,315
42,428,196,428,196,446,42,446
27,669,253,669,253,687,27,687
378,33,621,34,621,53,378,53
28,799,213,799,213,818,28,818
6,11,256,11,256,31,6,31
80,98,191,98,191,117,80,117
39,32,213,32,213,52,39,52
92,143,166,143,166,163,92,163
36,339,75,339,75,358,36,358
