148,289,574,289,574,306,148,306
169,698,565,698,565,715,169,714
149,716,567,716,567,732,149,731
149,385,559,385,559,401,149,401
216,757,585,757,585,775,216,775
193,29,546,29,546,51,193,51
137,419,579,419,579,435,137,434
138,402,576,402,576,418,138,418
159,528,567,528,567,544,159,544
137,820,513,820,513,837,137,837
142,359,531,359,531,376,142,376
150,485,577,485,577,501,150,501
222,655,614,655,614,671,222,671
178,468,587,468,587,484,178,484
207,237,577,237,577,254,207,254
129,435,569,435,569,451,129,451
225,637,623,637,623,654,225,654
211,605,611,605,611,621,211,621
154,452,581,452,581,467,154,467
125,263,522,263,522,280,125,280
189,571,545,571,545,588,189,588
116,546,504,546,504,562,116,562
183,794,481,794,481,811,183,811
245,53,507,53,507,73,245,73
240,168,512,168,512,189,240,189
191,212,566,212,566,228,191,228
96,334,299,334,299,350,96,350
180,589,515,589,515,605,180,605
483,89,629,89,629,105,483,105
101,504,299,504,299,519,101,519
102,735,283,735,283,750,102,750
421,331,604,331,604,347,421,347
246,776,503,776,503,793,246,793
116,945,245,945,245,965,116,965
181,675,268,675,268,690,181,690
297,142,455,142,455,163,297,163
106,849,193,849,193,867,106,867
96,309,146,309,146,325,96,325
104,777,185,777,185,793,104,793
95,213,160,213,160,229,95,229
168,895,218,895,218,908,168,908
615,774,654,774,654,790,615,790
182,625,210,625,210,639,182,639
131,923,226,923,226,938,131,938
139,126,198,126,198,141,139,141
23,221,63,221,63,238,23,238
197,779,262,779,262,793,197,793
508,776,547,776,547,791,508,791
30,251,61,251,61,268,30,268
