160,303,584,303,584,318,160,318
178,675,585,675,585,691,178,691
195,814,604,814,604,830,195,830
193,858,607,858,607,875,193,875
171,397,589,397,589,413,171,413
173,605,580,605,580,621,173,621
177,446,590,446,590,463,177,462
142,695,558,695,558,711,142,711
175,282,579,282,579,298,175,298
173,719,574,719,574,735,173,735
188,559,586,559,586,576,188,576
165,491,568,491,568,507,165,507
150,764,525,764,525,781,150,781
111,625,508,625,508,641,111,641
120,739,517,739,517,755,120,755
186,207,568,207,568,223,186,223
107,511,503,511,503,527,107,527
122,579,522,579,522,596,122,596
86,94,338,94,338,113,86,112
124,788,441,788,441,806,124,806
230,166,529,167,529,183,230,183
99,466,394,467,394,483,99,483
122,255,316,255,316,273,122,273
389,57,699,57,699,75,389,75
121,345,397,345,397,363,121,363
429,78,647,78,647,98,429,98
71,56,337,56,337,74,71,74
171,188,379,188,379,203,171,203
88,75,312,75,312,92,88,92
540,117,665,117,665,133,540,133
409,118,506,118,506,133,409,133
128,372,237,372,237,389,128,389
383,187,515,187,515,203,383,203
209,126,263,126,263,142,209,142
349,146,402,146,402,165,349,165
88,324,119,324,119,338,88,338
527,185,582,185,582,203,527,203
93,880,126,880,126,895,93,895
118,129,165,129,165,142,118,142
122,422,156,422,156,438,122,438
122,649,159,649,159,666,122,666
91,836,113,836,113,850,91,850
