153,410,546,410,546,433,153,433
168,377,570,377,570,400,168,400
109,342,485,342,485,366,109,365
138,122,535,122,535,145,138,145
128,655,496,655,496,679,128,679
129,298,530,298,530,320,129,320
89,261,439,262,439,285,89,284
72,623,389,623,389,647,72,647
73,444,417,444,417,469,73,469
219,541,460,541,460,570,219,570
51,223,346,223,346,248,51,248
171,157,548,157,548,179,171,179
38,188,281,188,281,212,38,212
16,589,228,589,228,614,16,614
49,481,211,481,211,506,49,505
66,689,243,689,243,712,66,712
280,53,431,53,431,87,280,87
282,762,432,762,432,780,282,779
665,739,695,739,695,764,665,764
