181,587,563,587,563,605,181,605
156,279,574,279,574,295,156,295
150,345,567,345,567,362,150,362
155,744,572,744,572,760,155,760
176,433,581,433,581,450,176,450
147,301,560,301,560,318,147,318
163,678,578,678,578,694,163,694
153,367,569,367,569,383,153,383
175,655,574,655,574,672,175,672
186,610,591,610,591,627,186,627
135,456,526,456,526,472,135,472
170,257,575,257,575,274,170,274
173,721,579,721,579,738,173,738
179,521,571,521,571,538,179,538
151,323,569,323,569,339,151,339
186,213,588,213,588,230,186,230
167,544,559,544,559,560,167,560
190,191,570,191,570,208,190,208
169,478,575,478,575,494,169,494
138,565,499,565,499,582,138,582
422,118,663,118,663,135,422,135
124,410,401,410,401,428,124,428
378,60,673,60,673,79,378,79
89,389,285,389,285,406,89,406
412,923,613,923,613,941,412,941
91,871,244,871,244,885,91,885
96,840,290,840,290,854,96,854
95,856,289,856,289,869,95,869
67,62,322,62,322,79,67,79
427,804,629,804,629,823,427,823
95,825,263,825,263,839,95,839
102,98,273,98,273,115,102,115
98,501,197,501,197,517,98,517
71,80,296,80,296,97,71,97
327,167,443,167,443,186,327,186
463,785,571,785,571,803,463,803
419,81,638,81,638,98,419,98
522,845,619,845,619,866,522,865
101,768,171,768,171,784,101,784
95,809,236,809,236,823,95,823
95,634,159,634,159,650,95,650
195,133,263,133,263,149,195,149
90,701,136,701,136,718,90,718
95,790,149,790,149,805,95,805
125,135,159,135,159,149,125,149
156,128,211,128,211,145,156,145
