155,235,568,235,568,254,155,254
151,622,571,622,571,637,151,637
148,874,560,874,560,890,148,890
140,640,557,640,557,655,140,655
171,684,571,684,571,700,171,700
149,370,565,370,565,386,149,385
147,388,567,388,567,404,147,404
157,533,552,533,552,550,157,550
137,702,548,703,548,718,137,718
165,603,560,603,560,619,165,619
159,263,568,263,568,279,159,279
171,855,569,855,569,871,171,871
161,351,558,351,558,367,161,367
179,307,575,307,575,323,179,323
161,558,561,558,561,574,161,574
170,431,558,431,558,447,170,447
149,753,540,753,540,769,149,769
157,778,557,778,557,794,157,794
138,727,517,727,517,743,138,743
112,577,494,577,494,593,112,593
146,803,519,803,519,819,146,819
235,215,481,215,481,234,235,234
205,151,521,151,521,167,205,167
247,172,485,172,485,189,247,189
88,448,369,448,369,465,88,465
80,42,349,42,349,59,80,59
89,281,308,281,308,297,89,297
116,918,382,918,382,933,116,933
84,326,297,326,297,342,84,342
77,658,301,658,301,673,77,673
386,10,665,10,665,26,386,26
312,125,414,125,414,146,312,146
101,60,335,60,335,77,101,77
73,892,324,892,324,907,73,907
80,406,199,406,199,421,80,421
308,497,417,497,417,517,308,517
94,10,332,10,332,25,94,25
125,830,213,830,213,845,125,845
143,26,283,26,283,42,143,42
427,29,624,29,624,46,427,46
499,98,638,98,638,113,499,113
411,98,500,98,500,113,411,113
216,95,279,95,279,112,216,112
124,942,163,942,163,958,124,958
681,511,719,511,719,525,681,525
10,68,64,68,64,82,10,82
682,497,721,497,721,510,682,510
21,82,55,82,55,96,21,96
