149,848,544,848,544,871,149,871
156,446,561,446,561,469,156,469
158,584,539,584,539,610,158,610
135,160,488,160,488,184,135,184
171,506,594,506,594,529,171,529
175,654,516,654,516,677,175,677
324,396,665,396,665,420,324,420
83,685,413,685,413,709,83,709
73,783,401,783,401,806,73,806
225,621,482,621,482,644,225,644
44,815,323,816,323,839,44,839
331,201,595,201,595,223,331,223
320,354,518,354,518,380,320,380
289,477,687,477,687,499,289,499
44,477,394,477,394,499,44,499
322,273,457,273,457,298,322,297
319,313,506,313,506,340,319,340
323,233,468,233,468,258,323,258
281,922,434,922,434,939,281,939
41,536,149,536,149,560,41,560
253,751,471,751,471,774,253,774
322,114,391,114,391,142,322,142
270,63,513,63,513,92,270,92
92,720,251,720,251,740,92,740
43,748,155,748,155,773,43,773
254,717,360,717,360,742,254,742
190,62,335,62,335,94,190,94
18,899,51,899,51,921,18,921
