169,365,566,365,566,384,169,384
173,443,565,443,565,463,173,462
196,320,606,321,606,339,196,339
213,387,622,387,622,406,213,406
242,297,638,297,638,316,242,316
198,486,613,486,613,505,198,505
191,212,522,212,522,231,191,231
355,42,673,42,673,61,355,61
93,345,507,345,507,363,93,363
233,464,648,464,648,483,233,483
399,103,568,103,568,120,399,120
56,634,277,634,277,651,56,651
46,412,241,412,241,430,46,430
42,508,238,508,238,525,42,525
62,56,275,56,275,74,62,74
69,138,268,138,268,153,69,153
472,783,608,784,608,803,472,803
75,113,229,113,229,131,75,131
401,594,659,594,659,614,401,614
385,66,622,66,622,83,385,82
56,705,230,705,230,721,56,721
61,671,232,671,232,686,61,686
50,467,346,467,346,485,50,485
61,688,265,688,265,703,61,703
60,654,229,654,229,669,59,669
124,156,219,156,219,169,124,169
456,618,635,618,635,637,456,637
52,596,126,596,126,613,52,613
62,618,121,618,121,632,62,632
523,691,606,691,606,703,523,703
