213,743,638,743,638,765,213,765
194,327,620,327,620,346,194,346
196,872,610,872,610,890,196,890
193,942,618,942,618,961,193,961
213,802,628,802,628,821,213,821
217,920,622,921,622,940,217,940
204,368,618,369,618,387,204,387
202,223,619,223,619,243,202,243
195,675,617,675,617,693,195,693
182,307,614,307,614,325,182,325
225,536,631,536,631,555,225,555
176,438,598,438,598,456,176,456
188,348,610,348,610,367,188,367
176,265,599,265,599,284,176,284
192,607,611,607,611,625,192,625
191,245,614,245,614,264,191,264
205,654,610,655,610,673,205,673
220,695,613,695,613,714,220,714
216,851,620,851,620,870,216,870
195,416,600,417,600,436,195,436
182,286,610,286,610,304,182,304
197,585,616,585,616,604,197,604
154,626,576,626,576,645,154,645
134,388,521,388,521,407,134,407
172,457,595,457,595,477,172,477
118,555,363,555,363,574,118,574
114,714,374,714,374,733,114,733
318,154,560,154,560,174,318,174
244,175,607,175,607,194,244,194
355,131,508,131,508,154,355,154
104,478,338,478,338,496,104,496
389,13,694,13,694,34,389,34
452,71,665,71,665,90,452,90
157,502,267,502,267,525,157,525
162,771,311,771,311,791,162,791
94,34,321,34,321,53,94,53
433,35,652,35,652,53,433,53
112,818,190,818,190,837,112,837
106,889,176,889,176,907,106,907
115,13,292,13,292,33,115,33
55,143,106,143,106,158,55,158
202,73,253,73,253,91,202,91
73,116,177,116,177,130,73,130
52,174,181,174,181,190,52,190
147,74,173,74,173,90,147,90
